Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,2.720380133986473,2.304688081741333,0.1
2,2.292469761967659,2.316475193500519,0.1129
3,2.241566134095192,2.2377849221229553,0.1355
4,2.1974213513731953,2.180251085758209,0.1664
5,2.161195771992206,2.1136565160751344,0.2256
6,2.148924641609192,2.0730630457401276,0.2409
7,2.0927010852098467,2.0397187638282777,0.2682
8,2.0813702520728117,1.962476077079773,0.2851
9,2.0414737841486934,1.896439368724823,0.296
10,2.018511241674423,1.8620209836959838,0.3105
11,2.001478814482689,1.8294027149677277,0.3226
12,1.977108954787255,1.779327507019043,0.3344
13,1.9938933315873144,1.800724778175354,0.3298
14,1.998005147576332,1.7790676689147948,0.3291
15,1.9473271083831782,1.7428168976306915,0.3521
16,1.9253498199582104,1.702150832414627,0.3671
17,1.9051355236768721,1.6823173093795776,0.3752
18,1.8880130779743194,1.70161607503891,0.3704
19,1.8779319822788239,1.6564852809906006,0.3867
20,1.8626746642589573,1.6569924318790437,0.3927
21,1.8474969294667243,1.6291743099689484,0.4031
22,1.8266772192716598,1.6316189873218536,0.3996
23,1.8077807837724684,1.603844780921936,0.4078
24,1.8043253621459008,1.5899502897262574,0.4172
25,1.8126388129591937,1.581542011499405,0.4156
26,1.8369867187738422,1.6312278997898102,0.406
27,1.8000673824548723,1.5655144202709197,0.4237
28,1.7687118467688563,1.53409184217453,0.4344
29,1.7399408262968066,1.5120245802402497,0.4393
30,1.756097010076046,1.4927365744113923,0.4439
31,1.7200641492009165,1.4808957695960998,0.451
32,1.7153165674209596,1.4531420636177064,0.4605
33,1.7090505903959272,1.4472050392627716,0.4676
34,1.686319618821144,1.4356040930747986,0.4697
35,1.681790591776371,1.4518879985809325,0.4679
36,1.6539013010263441,1.4018869829177856,0.4897
37,1.6327317577600475,1.3594873285293578,0.4998
38,1.617420375943184,1.34576935172081,0.5037
39,1.6182197213172913,1.3388804757595063,0.51
40,1.5849880960583687,1.314984587430954,0.5174
41,1.601465921700001,1.3358829188346864,0.5184
42,1.5854009824991224,1.3391424000263215,0.518
43,1.5451656579971313,1.2614982533454895,0.5408
44,1.5133086368441582,1.2444455027580261,0.5494
45,1.5016674360632896,1.2230804324150086,0.5566
46,1.47265982657671,1.1901289623975755,0.5711
47,1.4791732466220855,1.1834674817323685,0.5746
48,1.4687796962261201,1.1641714733839035,0.5866
49,1.44318729609251,1.1516970580816268,0.5881
50,1.4401481285691262,1.1476966750621795,0.5895
51,1.4066378858685493,1.1227331835031509,0.6009
52,1.4157299733161925,1.1072966128587722,0.6038
53,1.4011039710044861,1.0936414176225662,0.6093
54,1.3802858662605288,1.0784324818849564,0.6195
55,1.3587619069218635,1.0591569411754609,0.624
56,1.3532976013422011,1.0454983806610108,0.6265
57,1.3417433336377145,1.0356284385919572,0.6298
58,1.3274714434146884,1.0245552426576614,0.637
59,1.3314517724514006,1.0209804540872573,0.638
60,1.3447262528538704,1.0168257516622543,0.6426
61,1.2879034093022346,0.9869175440073014,0.6481
62,1.2600740519165996,0.9615016222000122,0.6526
63,1.2512666796147824,0.9681372314691543,0.6479
64,1.2473453265428545,0.93987329185009,0.6663
65,1.2131350688636304,0.924982323050499,0.6645
66,1.2112135747075083,0.9119107353687287,0.6764
67,1.1944896766543387,0.9076098501682281,0.6724
68,1.2024248327314853,0.8887764704227448,0.6808
69,1.1760426811873914,0.875972301363945,0.6838
70,1.16507040143013,0.8694888931512833,0.6921
71,1.1457559660077095,0.854716465473175,0.6917
72,1.1440062446892263,0.8425730454921723,0.7
73,1.1242860554158687,0.8257966023683548,0.7054
74,1.113054256439209,0.8237030357122421,0.7065
75,1.1056219303607941,0.813011486530304,0.7101
76,1.0956198313832284,0.7987774920463562,0.7151
77,1.0816542409360408,0.7851978069543839,0.7188
78,1.0758143639564515,0.7861338400840759,0.7194
79,1.061895077824593,0.7658641037344932,0.727
80,1.0501712015271185,0.7560516333580017,0.7312
81,1.0390808971226215,0.7488280847668648,0.7361
82,1.0296393048763275,0.7503384634852409,0.7315
83,1.017190919518471,0.7348745846748352,0.7369
84,1.008851469457149,0.7205211952328682,0.7443
85,0.9887830078601837,0.720233827829361,0.7419
86,1.0024500298500059,0.7089255648851395,0.7506
87,0.9921800096333027,0.6988462790846824,0.7515
88,0.9759545964002608,0.689449450969696,0.7577
89,0.9714202032983303,0.6825442618131637,0.7577
90,0.9643794631958007,0.6771782618761063,0.7614
91,0.9476892000436784,0.6709814748167992,0.7599
92,0.9354205231368544,0.6653422701358795,0.765
93,0.9319563019275664,0.6511527073383331,0.7704
94,0.9257285372912885,0.6489005163311958,0.773
95,0.9111353310942647,0.6396545007824898,0.7773
96,0.9160493016242979,0.6359813824295998,0.7743
97,0.9022515930235386,0.6235749965906143,0.7804
98,0.8859352576732636,0.6158484879136086,0.7837
99,0.8835892757773399,0.6155042830109596,0.7855
100,0.8805815663188697,0.6120305949449539,0.7859
101,0.8716895838081837,0.6123157638311386,0.7876
102,0.8720635829865933,0.5933189761638641,0.7932
103,0.8674115581810474,0.5919370424747467,0.7949
104,0.854226753115654,0.5961442318558693,0.792
105,0.8479499673843385,0.5818961420655251,0.7976
106,0.8318340666592121,0.5736779436469078,0.8021
107,0.8382309887558221,0.5750577414035797,0.8012
108,0.8252305805683136,0.5699614417552948,0.8039
109,0.820802634358406,0.566524877846241,0.8041
110,0.8169951136410237,0.5573183313012123,0.8064
111,0.8161692198365926,0.5521054098010063,0.8083
112,0.8005437512695789,0.5475706663727761,0.8119
113,0.8051720727980136,0.5608570888638497,0.8084
114,0.7919608715176581,0.5541782262921333,0.8088
115,0.7915529857575894,0.5432238873839378,0.8136
116,0.7831369081139565,0.5367134872078896,0.8132
117,0.7750165160000322,0.538071982562542,0.8149
118,0.7786251582950354,0.5320514464378356,0.8135
119,0.7770675674825906,0.5317694798111916,0.8158
120,0.7661039510369301,0.52204270362854,0.8198
121,0.7606044672429563,0.5252535203099251,0.8201
122,0.7582148005068302,0.5146674516797066,0.82
123,0.7524233124405144,0.5115363550186157,0.8215
124,0.7424437260627748,0.5125951832532882,0.8234
125,0.7394078801572321,0.5063688957691193,0.8244
126,0.7350317472219469,0.5070200972259045,0.8249
127,0.733969602137804,0.4990415905416012,0.8279
128,0.7149550884962081,0.5018376199901105,0.8289
129,0.7171976523101331,0.49376277446746825,0.8281
130,0.7214809527993202,0.49162685334682465,0.8305
131,0.7183432496339084,0.48858798369765283,0.8317
132,0.7066932565718889,0.48644899666309355,0.8319
133,0.699173998385668,0.4765436168015003,0.8355
134,0.7126148157566785,0.47991335272789004,0.8357
135,0.7014209397882223,0.47464058563113215,0.8354
136,0.6863633029162884,0.4775802831351757,0.8378
137,0.682498399168253,0.47257603734731674,0.8379
138,0.6867747819423675,0.4727404586970806,0.837
139,0.68204919449985,0.46397584095597266,0.842
140,0.6809687267243861,0.46724112272262575,0.8416
141,0.6705199117213488,0.4570353536307812,0.8431
142,0.6585414981096984,0.45116595655679703,0.8431
143,0.6628085578978061,0.4575752983987331,0.8414
144,0.66089343868196,0.45500547513365747,0.8428
145,0.6607518732547761,0.4597074009478092,0.8445
146,0.654316751509905,0.4468852905929089,0.8454
147,0.6565164218097925,0.44581901729106904,0.8463
148,0.6377519248425961,0.44237464159727097,0.8485
149,0.635367121770978,0.44949391126632693,0.8463
150,0.6382723660767078,0.4421883752942085,0.8517
151,0.6309663173556328,0.4341427545249462,0.8507
152,0.63909665517509,0.4372398568689823,0.8497
153,0.6211582112312317,0.4303655967116356,0.8525
154,0.6272701681405306,0.43302255883812907,0.8522
155,0.627777420952916,0.4300887309014797,0.8525
156,0.6156004236638546,0.4282258352637291,0.852
157,0.6170718871057035,0.4279953022301197,0.8526
158,0.6174282391369343,0.4224523751437664,0.855
159,0.6131076601147653,0.4225482614338398,0.8556
160,0.609795730188489,0.4258691880106926,0.8535
161,0.6100313694030046,0.41312748670578003,0.857
162,0.6015533016622066,0.41458791613578794,0.8569
163,0.6019649878889322,0.41684403136372566,0.8576
164,0.6063469918817281,0.4102023620903492,0.8575
165,0.5974613343179226,0.41281719237565995,0.8595
166,0.5946379642933606,0.4040432459115982,0.8606
167,0.58822215244174,0.40346388280391693,0.8589
168,0.5864115950465202,0.4035504963994026,0.8611
169,0.5908355313539504,0.4056573498249054,0.8599
170,0.5901389656215905,0.3964133986830711,0.8619
171,0.577260897308588,0.3961620871722698,0.8634
172,0.5789730926603078,0.40464206263422964,0.8616
173,0.5738434427976609,0.3909019427001476,0.8658
174,0.5756150292605162,0.3991118484735489,0.863
175,0.5659440285712481,0.39567998379468916,0.8646
176,0.5624177324771881,0.39764080807566643,0.8667
177,0.5676963725686073,0.39410183399915694,0.8647
178,0.5674327551573515,0.38862412333488466,0.8663
179,0.5580081805586816,0.38362583324313165,0.8693
180,0.5559706099331378,0.38351916283369064,0.8683
181,0.5502043022960426,0.384529826939106,0.8691
182,0.5537038944661619,0.3789718161523342,0.8684
183,0.5520334631204605,0.3776386244595051,0.8706
184,0.5520826476812364,0.3721063604950905,0.8702
185,0.546329121142626,0.3788180424273014,0.8702
186,0.5484605305641889,0.3719539561867714,0.8724
187,0.5528228285163641,0.373118447214365,0.8718
188,0.5395417223125697,0.37211545184254646,0.8733
189,0.5331265845149755,0.36916749268770216,0.8729
190,0.5373001638054847,0.3685115221142769,0.8731
191,0.5354543532431125,0.36759929537773134,0.8725
192,0.5291035746037961,0.36317353665828706,0.8741
193,0.5316889623552561,0.36500623434782026,0.8743
194,0.5181235483288764,0.35901115983724596,0.8755
195,0.5292478086054324,0.36317653223872187,0.8743
196,0.519295889288187,0.3614524380862713,0.8757
197,0.5173820421099664,0.3578054006397724,0.8754
198,0.5128857738524675,0.35541596040129664,0.8772
199,0.514036423265934,0.35548568665981295,0.8769
200,0.5230216877907513,0.35754131615161894,0.8768
201,0.5040481567755342,0.3527505099773407,0.8801
202,0.5126396705582739,0.3488957802951336,0.8796
203,0.5033094040304423,0.3459730637073517,0.8807
204,0.4997062095999718,0.3499410507082939,0.8785
205,0.5056527467817069,0.3460099157691002,0.8802
206,0.5024600765854121,0.3461244773864746,0.8802
207,0.4944181327521801,0.34486057415604593,0.8809
208,0.49475756525993353,0.34035790666937826,0.8824
209,0.4904940831661223,0.34231006816029547,0.8816
210,0.49087584685534236,0.3408094093203545,0.8821
211,0.4904505342245103,0.3387989392876625,0.8838
212,0.4849958163872362,0.33700605139136314,0.885
213,0.48638201721012597,0.33894486367702487,0.8831
214,0.48352337464690215,0.3328961355984211,0.8839
215,0.47242488872259863,0.33769217431545256,0.8842
216,0.47148633860051625,0.32963858023285864,0.8867
217,0.4796758425235749,0.3309216220676899,0.8853
218,0.47159350849688064,0.3333067446947098,0.8845
219,0.4729752473905683,0.3333621720969677,0.8851
220,0.4708751094341279,0.3292544811964035,0.8867
221,0.4682196499407292,0.32842366367578507,0.8887
222,0.47061908677220343,0.32493760079145434,0.8879
223,0.4621976451203227,0.32375553756952286,0.8893
224,0.47259384684264666,0.3257165192067623,0.8861
225,0.4624652761220932,0.32802718356251714,0.8885
226,0.4562157384306193,0.3242310458421707,0.8876
227,0.45758092854171994,0.3200710767507553,0.8897
228,0.4563518615439534,0.31824106618762016,0.8919
229,0.4475190012156964,0.3160256978869438,0.8915
230,0.46011609151959415,0.32421770378947257,0.8888
231,0.4433430378511548,0.31438284754753115,0.8913
232,0.45057045109570026,0.3148164039850235,0.8923
233,0.4397484166920185,0.3136188569664955,0.8925
234,0.4422245785593987,0.3136652946472168,0.8934
235,0.4484944868087769,0.31227092623710634,0.8939
236,0.4431528129056096,0.3111413587629795,0.8931
237,0.4369960249587893,0.31144236639142037,0.895
238,0.432388788126409,0.310734426677227,0.8941
239,0.4356881067156791,0.31923240587115287,0.8923
240,0.44012726865708834,0.31215908959507943,0.8919
241,0.44051938135176905,0.30812259286642074,0.8961
242,0.43280939627438786,0.30793630734086036,0.8955
243,0.43056324876844876,0.30531645357608794,0.8969
244,0.42980817750096323,0.3042713783681393,0.8954
245,0.4285868045315146,0.30517242178320886,0.8952
246,0.42414205342531197,0.30406530648469926,0.896
247,0.42620939858257767,0.3051805853843689,0.897
248,0.42308948162943133,0.3037902657687664,0.8938
249,0.41726425893604746,0.30753882810473443,0.8945
250,0.4235953556746245,0.3025824096798897,0.8962
251,0.4111116220429539,0.3023216141760349,0.8952
252,0.42463099598884585,0.30642434149980546,0.8931
253,0.4183010655269027,0.2977222299575806,0.8986
254,0.4136170999705791,0.2997787071764469,0.8991
255,0.4110719498619437,0.2974692478775978,0.8974
256,0.40886052045971155,0.29488709434866905,0.8992
257,0.4077535900846124,0.2938560588657856,0.8987
258,0.4051295781508088,0.29384848579764367,0.9004
259,0.412102629095316,0.2949181362986565,0.8985
260,0.4032733008638025,0.29171179220080373,0.8988
261,0.4041505984216928,0.29234958738088607,0.8998
262,0.3956113230809569,0.29034038588404654,0.8997
263,0.4024784928932787,0.2948783627152443,0.8991
264,0.40053001049906023,0.2934948307275772,0.9015
265,0.3962249228358269,0.29907578937709334,0.8997
266,0.394879580438137,0.28968888506293294,0.9001
267,0.3935838085412979,0.2903774692118168,0.901
268,0.39082090124487884,0.29057362392544744,0.9007
269,0.3877962437272071,0.29038099214434626,0.9009
270,0.3961622033268214,0.28945220559835433,0.9014
271,0.3840438695997,0.2862586718797684,0.9025
272,0.3852672069892288,0.2891086556017399,0.9001
273,0.3895211060717702,0.2843301771581173,0.9011
274,0.38338683594018225,0.2846704266965389,0.9023
275,0.3898712699860335,0.2834512186050415,0.9023
276,0.38252630963921547,0.28186704725027084,0.9014
277,0.37539856430143115,0.28104827150702477,0.9035
278,0.3748729281499982,0.2813176569342613,0.9046
279,0.38009623117744923,0.2820223279297352,0.9032
280,0.3800098170712591,0.28050507098436356,0.9037
281,0.36943116731941705,0.27789411827921867,0.9044
282,0.37817322045564644,0.27716218404471876,0.9052
283,0.37331205166876325,0.27614955738186836,0.9061
284,0.3698727320879697,0.278984966725111,0.9049
285,0.36929780557751657,0.27370429180562494,0.9051
286,0.3623758394643664,0.2751145971566439,0.9032
287,0.3545805999636651,0.27357792258262636,0.9055
288,0.36858091432601214,0.2785627156496048,0.9046
289,0.3646504973247648,0.27420445837080476,0.9061
290,0.3662457288429141,0.2728412389010191,0.9054
291,0.3660975280031562,0.2720052343606949,0.9072
292,0.36463693734258407,0.2745325669646263,0.9047
293,0.3651349571347236,0.2768318435549736,0.9064
294,0.3592248102277517,0.2720663883537054,0.9069
295,0.3567286413535476,0.2709038084000349,0.9043
296,0.3505660600215197,0.26800980597734453,0.9073
297,0.35541730754077433,0.27931292973458766,0.9068
298,0.34703070826828486,0.2690054810792208,0.9075
299,0.3537379018589854,0.26796922318637373,0.9084
300,0.35903224397450684,0.26984100840985775,0.9079
