Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,2.849807434082031,2.3040847897529604,0.1
2,2.6940847802162176,2.308029372692108,0.1
3,2.511879874467849,2.3299192810058593,0.1
4,2.3460201930999753,2.3331750345230104,0.1
5,2.2565457689762116,2.3260278296470642,0.1
6,2.2196662306785586,2.3252236604690553,0.1001
7,2.193141281604767,2.3257072496414186,0.1051
8,2.193499515652656,2.3012124037742616,0.107
9,2.2525567030906677,2.3121580910682678,0.1082
10,2.457113565206528,2.338056671619415,0.103
11,2.6192969000339508,2.3528271079063416,0.1
12,2.478435062170029,2.372718105316162,0.1001
13,2.2968945693969727,2.376270260810852,0.1003
14,2.1644888484477995,2.3496215391159057,0.1007
15,2.139278599023819,2.3357169795036317,0.1054
16,2.131000152826309,2.3219564390182494,0.1152
17,2.115229112505913,2.296488220691681,0.1236
18,2.132814818620682,2.297644534111023,0.1218
19,2.1496140819787977,2.2763393712043762,0.1339
20,2.155451794266701,2.276849184036255,0.1318
21,2.128558652400971,2.245696723461151,0.1468
22,2.076125959157944,2.260046718120575,0.1385
23,2.083330301046371,2.238999910354614,0.1449
24,2.1143653368949886,2.1960735177993773,0.1606
25,2.110993753671646,2.1775854325294492,0.1627
26,2.0724865782260897,2.140237548351288,0.1824
27,2.0812969183921814,2.1044126105308534,0.2046
28,2.0866604334115983,2.132816631793976,0.1817
29,2.076056878566742,2.098133659362793,0.1919
30,2.078496516942978,2.0880427503585817,0.1956
31,2.1069002771377567,2.07282576084137,0.216
32,2.128497972488403,2.073319038152695,0.2176
33,2.104671728014946,2.081127017736435,0.2092
34,2.0381584322452544,2.043516821861267,0.2245
35,2.037076544761658,1.9921230041980744,0.2618
36,2.0560790252685543,1.9652782702445983,0.272
37,2.0498669207096096,1.9375100302696229,0.2933
38,2.01880704164505,1.8979954361915587,0.3004
39,2.032515423297882,1.9221625018119812,0.2932
40,2.024393013119698,1.875409675836563,0.3117
41,2.0268066567182546,1.8714083468914031,0.3058
42,2.0335980802774425,1.8554705631732942,0.3092
43,2.0067080253362657,1.8758075726032257,0.3011
44,1.9628608596324923,1.8600082719326019,0.3118
45,1.9713417679071426,1.818984695672989,0.3302
46,1.9814431828260421,1.810729171037674,0.3298
47,1.9585120552778246,1.7960833084583283,0.3439
48,1.957573735713959,1.794487841129303,0.3377
49,1.9578295892477038,1.773914601802826,0.3484
50,1.95703822016716,1.7723893666267394,0.3589
51,1.944573351144791,1.7608826565742492,0.3477
52,1.925865638256073,1.7437573659420014,0.3691
53,1.922833857536316,1.7313482499122619,0.3562
54,1.9209778887033462,1.7282390427589416,0.3722
55,1.9312681508064269,1.730617880821228,0.3688
56,1.9115566140413283,1.7375748312473298,0.368
57,1.881457450389862,1.71001220703125,0.3642
58,1.8976416218280794,1.6954594302177428,0.3838
59,1.9278137212991713,1.7195682299137116,0.3725
60,1.9237290406227114,1.7202739322185516,0.3786
61,1.8819835072755815,1.7099537312984467,0.3788
62,1.88963273704052,1.6970596039295196,0.3781
63,1.9177285414934158,1.687191388607025,0.3819
64,1.9223311483860015,1.698611615896225,0.377
65,1.9004984092712403,1.7001352620124817,0.3847
66,1.921410691142082,1.6935864508152008,0.3796
67,1.910037415027618,1.6920063877105713,0.3811
68,1.8673759436607362,1.6849923276901244,0.3854
69,1.8684685856103898,1.6735425436496734,0.3924
70,1.8813178664445875,1.6650563442707063,0.389
71,1.8841135668754578,1.6687463021278381,0.3938
72,1.8684487462043762,1.6686599600315093,0.3917
73,1.8655206656455996,1.6573762440681457,0.3956
74,1.8716135263442992,1.6513877427577972,0.3953
75,1.8756886601448062,1.647901713848114,0.3969
76,1.852882628440857,1.6543802642822265,0.3962
77,1.8521297401189805,1.638928827047348,0.3978
78,1.8631573671102526,1.641082706451416,0.3971
79,1.8579920107126235,1.6320786929130555,0.3992
80,1.821722244620323,1.6227126657962798,0.408
81,1.8204189127683637,1.6234552145004273,0.4055
82,1.8319414269924164,1.6174475824832917,0.4018
83,1.8892414593696594,1.6296776616573334,0.402
84,1.9492879951000215,1.6696006202697753,0.3924
85,2.0498612374067307,1.702092547416687,0.3858
86,1.853659230470657,1.6809073615074157,0.3939
87,1.8021748292446134,1.6357190275192262,0.4059
88,1.8154938441514972,1.619378192424774,0.4075
89,1.809559426307678,1.6018570125102998,0.4091
90,1.8018289291858676,1.5906628620624543,0.4175
91,1.822767868041992,1.6119592738151551,0.4119
92,1.8138476008176803,1.6108189392089844,0.4102
93,1.7968773633241653,1.593224778175354,0.414
94,1.7957853960990906,1.5875849556922912,0.4169
95,1.835009421110153,1.5885858941078186,0.4235
96,1.818841186761856,1.599257220029831,0.4159
97,1.7638576006889344,1.5910324919223786,0.4162
98,1.7514307159185407,1.5624820601940155,0.4283
99,1.76666309773922,1.544121755361557,0.4283
100,1.759371474981308,1.5518738174438476,0.4256
101,1.7788446545600891,1.554347403049469,0.4275
102,1.771180012226105,1.5588102924823761,0.4342
103,1.7445931154489518,1.5427468085289002,0.4313
104,1.7585430592298508,1.5361453080177307,0.4363
105,1.7627440297603603,1.5345536720752717,0.4347
106,1.747571093440056,1.539783750772476,0.4382
107,1.753317333459854,1.5364963114261627,0.4313
108,1.7543977546691896,1.5377832651138306,0.4351
109,1.7333379906415938,1.5263160479068756,0.4411
110,1.71023035466671,1.5158901357650756,0.4419
111,1.753612294793129,1.5295344710350036,0.4389
112,1.7466593992710113,1.5272467863559722,0.4436
113,1.7214152657985686,1.5077853298187256,0.4484
114,1.729313822388649,1.5113708639144898,0.4426
115,1.7512667655944825,1.5357035720348358,0.4395
116,1.789059579372406,1.5361808657646179,0.4402
117,1.8591157746315001,1.5462014782428741,0.4295
118,1.8219412636756895,1.539583957195282,0.4348
119,1.6953402751684188,1.518008371591568,0.4523
120,1.6837789225578306,1.4988802027702333,0.4533
121,1.677337626218796,1.486414875984192,0.4481
122,1.6989303451776503,1.488922930955887,0.4575
123,1.7338600552082064,1.4955656445026397,0.4521
124,1.693581308722496,1.4951287317276,0.4533
125,1.6594828546047211,1.4624992394447327,0.4626
126,1.676609367132187,1.4622592675685882,0.4624
127,1.6855448907613755,1.469807333946228,0.4614
128,1.6706382954120638,1.4559811663627624,0.4653
129,1.667425764799118,1.4606162750720977,0.4604
130,1.6913878077268598,1.461441478729248,0.4668
131,1.6992958885431289,1.4737422478199005,0.4659
132,1.6708934611082078,1.4652106666564941,0.4648
133,1.6401196897029873,1.4576598978042603,0.4698
134,1.6507971101999281,1.4604190111160278,0.4738
135,1.6391159355640412,1.4508399438858033,0.4719
136,1.6323325258493422,1.4204376196861268,0.4793
137,1.623000839948654,1.4324070334434509,0.4824
138,1.639075654745102,1.4246904289722442,0.4795
139,1.6684640687704086,1.439871257543564,0.4743
140,1.6415580755472186,1.426319239139557,0.4757
141,1.6354533904790878,1.4172824621200562,0.4841
142,1.6757282996177671,1.4386105227470398,0.4755
143,1.7058048397302628,1.4470281672477723,0.4704
144,1.7256220710277557,1.4541668450832368,0.4696
145,1.6123814702033996,1.4440214562416076,0.4764
146,1.6106277537345886,1.446445677280426,0.4761
147,1.6438667404651643,1.433066918849945,0.4828
148,1.6918403655290604,1.4391354739665985,0.4824
149,1.7105936002731323,1.4359488320350646,0.4782
150,1.6622743225097658,1.4277344501018525,0.4775
151,1.5939305526018142,1.400502129793167,0.4893
152,1.580659983754158,1.3797967851161956,0.4959
153,1.5667092746496203,1.3690562415122987,0.5004
154,1.5631378787755967,1.3558831894397736,0.5044
155,1.572585662007332,1.3541935360431672,0.5064
156,1.5895117330551147,1.36212016582489,0.5086
157,1.5604609662294389,1.3471896302700044,0.5119
158,1.5521280324459077,1.3445644676685333,0.5081
159,1.576078065633774,1.3498261547088624,0.5125
160,1.5881444466114045,1.349604400396347,0.5093
161,1.564386416077614,1.349789831638336,0.5094
162,1.548535071015358,1.343119512796402,0.5111
163,1.5515179753303527,1.3305440545082092,0.5157
164,1.55267636179924,1.313890472650528,0.5252
165,1.5577127099037171,1.317993425130844,0.5203
166,1.5481959587335585,1.3351090347766876,0.5145
167,1.5352091145515445,1.312578765153885,0.521
168,1.579953183531761,1.3036265933513642,0.5274
169,1.6321558076143265,1.336197247505188,0.5168
170,1.6211662966012956,1.3624037563800813,0.5095
171,1.5379010617733002,1.3201898729801178,0.5207
172,1.4981722187995912,1.2900205230712891,0.5357
173,1.5022352206707,1.284382402896881,0.5363
