Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,6.233653970062733,2.302706408500671,0.1
2,4.7962816029787065,2.307785086631775,0.1
3,3.2540946528315544,2.317270438671112,0.1
4,2.653332795202732,2.3159223580360413,0.1
5,2.4471358180046083,2.3146111726760865,0.1
6,2.401755082607269,2.3105652737617492,0.1
7,2.330164688825607,2.307465999126434,0.1
8,2.301781456172466,2.3057378792762755,0.1
9,2.3007527470588687,2.304322772026062,0.1
10,2.2998782813549044,2.3035982871055602,0.1
11,2.2983571112155916,2.3032854866981505,0.1
12,2.280658906698227,2.3037999868392944,0.1
13,2.3012322962284086,2.3042977929115294,0.1
14,2.3313212051987646,2.303536033630371,0.1002
15,2.2994096681475638,2.30476989030838,0.1017
16,2.31154163479805,2.3033083748817442,0.1013
17,2.322646531462669,2.3042109704017637,0.1008
18,2.286964401602745,2.3026138734817505,0.102
19,2.305115707218647,2.3008290338516235,0.1046
20,2.2867216125130656,2.298383240699768,0.109
21,2.298682445287705,2.296403522491455,0.1105
22,2.247214525938034,2.2956655406951905,0.1446
23,2.2905750453472136,2.2813195109367372,0.124
24,2.2886221036314964,2.285484058856964,0.1193
25,2.2348882883787153,2.2643408608436584,0.1337
26,2.2838686764240266,2.276386232376099,0.1233
27,2.2940374821424485,2.2612768745422365,0.1352
28,2.2557094901800157,2.256355264186859,0.1385
29,2.2741505429148674,2.2771072125434877,0.1189
30,2.2898371681571006,2.2407889556884766,0.1432
31,2.259697003662586,2.2464317727088927,0.1407
32,2.235025849938393,2.2204882979393004,0.169
33,2.2615453124046327,2.2023547291755676,0.186
34,2.266371938586235,2.2164002442359925,0.1881
35,2.227264554798603,2.206440653800964,0.1679
36,2.239081558585167,2.217808518409729,0.1784
37,2.2530259504914283,2.218472957611084,0.1776
38,2.252434767782688,2.214182951450348,0.1701
39,2.2507030338048937,2.201979448795319,0.1743
40,2.24683056473732,2.1949918913841246,0.1851
41,2.2534063875675203,2.205241436958313,0.1753
42,2.2218636676669123,2.203871443271637,0.173
43,2.22660551071167,2.2005144739151,0.1755
44,2.2376448184251787,2.2076319646835327,0.1775
45,2.2320618838071824,2.2053289818763733,0.1744
46,2.221548226475716,2.1872320318222047,0.2138
47,2.210363125801086,2.17987446308136,0.1853
48,2.2186388194561,2.185002920627594,0.1865
49,2.2057019531726834,2.1731650757789613,0.1912
50,2.202612116932869,2.1691711211204527,0.1927
51,2.210991816222668,2.1724129247665407,0.1926
52,2.2232045292854314,2.171407277584076,0.1932
53,2.2167955771088597,2.1716286325454712,0.1979
54,2.211127534508705,2.1593864297866823,0.1943
55,2.2072629749774935,2.1598345541954043,0.1911
56,2.1970580220222473,2.1543692684173585,0.1999
57,2.2020171254873278,2.153821537494659,0.1933
58,2.2068278402090074,2.154317579269409,0.1948
59,2.2027451366186144,2.147764859199524,0.2172
60,2.2091426193714145,2.139909245967865,0.2016
61,2.2091055393218992,2.1377510046958923,0.1977
62,2.202549356222153,2.1425054478645325,0.2025
63,2.204624696075916,2.1483860325813295,0.2122
64,2.198767367005348,2.1490421533584594,0.2025
65,2.1887095659971236,2.1275303506851198,0.2095
66,2.183121132850647,2.1230785393714906,0.2179
67,2.17562063485384,2.11934912443161,0.2123
68,2.1805168718099592,2.111956124305725,0.2255
69,2.183490462601185,2.109371852874756,0.2328
70,2.189069078862667,2.1038403964042662,0.2409
71,2.1947196230292323,2.0985818457603456,0.2305
72,2.1860057383775713,2.0858707642555236,0.2417
73,2.1833360239863393,2.088015332221985,0.2408
74,2.1794874727725984,2.0717425894737245,0.2474
75,2.1719028070569038,2.082878906726837,0.2411
76,2.1732101351022717,2.078864471912384,0.2379
77,2.1719237029552456,2.0646942615509034,0.2448
78,2.183270828425884,2.0825421357154847,0.2298
79,2.1834758445620537,2.082119917869568,0.2297
80,2.180091646313667,2.0744727981090545,0.2381
81,2.1482460498809814,2.074703640937805,0.2325
82,2.1619424179196356,2.067726376056671,0.2362
83,2.1735694512724875,2.0674854564666747,0.2401
84,2.1931716367602347,2.068318574428558,0.2297
85,2.228971928358078,2.0612095940113067,0.2306
86,2.2249001175165177,2.0780440402030944,0.2274
87,2.162879115343094,2.0691915369033813,0.2266
88,2.150465187430382,2.058663922548294,0.2347
89,2.157271680235863,2.044102981090546,0.2392
90,2.1657811999320984,2.0390154242515566,0.2562
91,2.163497732579708,2.0507197892665863,0.2513
92,2.166909798979759,2.055292320251465,0.2529
93,2.1586745411157606,2.051843590736389,0.2549
94,2.158361631631851,2.03261191368103,0.2589
95,2.146978110074997,2.0330286526679995,0.2548
96,2.152074059844017,2.0489121878147127,0.2524
97,2.1625319212675094,2.0452889680862425,0.2549
98,2.149650567770004,2.053376054763794,0.245
99,2.1384767934679987,2.045012941360474,0.2401
100,2.142934912443161,2.04193687915802,0.2465
101,2.1476197808980944,2.044598077535629,0.2517
102,2.1497082605957987,2.034601159095764,0.2524
103,2.153552083671093,2.0268629121780397,0.2515
104,2.1640830412507057,2.0252554762363433,0.2525
