Diag_l1,Diag_a1
1.144763970375061,0.8044
1.2452102661132813,0.8014
1.1671146512031556,0.8012
1.2407793760299684,0.799
1.1892600536346436,0.7985
1.2255346655845643,0.7964
1.200723659992218,0.7989
1.1947245359420777,0.7954
1.1926216244697572,0.7981
1.1699363708496093,0.7958
1.1712541580200195,0.8001
1.1522359728813172,0.7958
1.128901481628418,0.8007
1.1354355812072754,0.7968
1.0907742738723756,0.8036
1.1162797808647156,0.8019
1.0537386655807495,0.8062
1.0740707635879516,0.8051
1.0199949264526367,0.8081
1.0206117272377013,0.8084
0.9956081748008728,0.8128
0.9720636963844299,0.8114
0.9745934128761291,0.817
0.9352587461471558,0.8138
0.9546876430511475,0.8193
0.9110754728317261,0.8191
0.9419632077217102,0.8215
0.8953425288200378,0.8227
0.9271621465682983,0.8242
0.8842916369438172,0.825
0.9224140048027039,0.8262
0.8750523447990417,0.8275
0.9044257521629333,0.827
0.8732247173786163,0.8287
0.8920120596885681,0.8287
0.8689465343952179,0.8305
0.8716304481029511,0.8298
0.8659822285175324,0.8328
0.8536326646804809,0.8295
0.8648482918739319,0.8336
0.8353278577327728,0.83
0.8665343284606933,0.8353
0.8206242382526397,0.8302
0.8697528779506684,0.8362
0.8103474855422974,0.8298
0.8763428926467896,0.8367
0.795063030719757,0.8306
0.8842864811420441,0.8375
0.7867179870605469,0.8308
0.8972352921962738,0.8378
0.7772139608860016,0.8334
0.9128044724464417,0.8396
0.7697065114974976,0.8363
0.9402397990226745,0.8397
0.7664594233036042,0.8384
0.9700786292552948,0.8387
0.7754081785678864,0.8379
1.0168995559215546,0.8346
0.7849510908126831,0.8397
1.0773412227630614,0.829
0.8125709772109986,0.8397
1.147495651245117,0.8234
0.8433666229248047,0.8374
1.1744751811027527,0.8201
0.87816601395607,0.8343
1.1744436740875244,0.8149
0.916242802143097,0.8299
1.1505894780158996,0.8078
0.9694299936294556,0.8258
1.0882559716701508,0.8068
1.0306566119194032,0.8237
1.003577959537506,0.81
1.0769201278686524,0.8235
0.9111879169940948,0.8159
1.0750028133392333,0.8285
0.8356462061405182,0.8221
0.9971666812896729,0.8311
0.8018645465373992,0.8271
0.9031822502613067,0.8345
0.7798724830150604,0.8312
0.8180955708026886,0.8372
0.7621814548969269,0.8384
0.773833590745926,0.8391
0.7322956085205078,0.8416
0.7404731154441834,0.841
0.7138935506343842,0.8439
0.7193681597709656,0.8432
0.706535941362381,0.8453
0.7047086238861084,0.8439
0.7033797025680542,0.8451
0.6929615795612335,0.843
0.7123256981372833,0.8468
0.6850823640823365,0.8433
0.7107636988162994,0.8486
0.6846993744373322,0.842
0.7133225202560425,0.8501
0.6875718116760254,0.8407
0.7180161595344543,0.8517
0.6905301451683045,0.8398
0.7228363633155823,0.8529
0.700835257768631,0.8374
0.7314207196235657,0.8531
0.704728752374649,0.836
0.731548136472702,0.8535
0.7115182459354401,0.835
0.7207403957843781,0.8518
0.7033665180206299,0.8347
0.6990735113620759,0.8505
0.6888672292232514,0.8377
0.6729031145572663,0.8513
0.6682846665382385,0.8425
0.6501320660114288,0.8536
0.6427615761756897,0.8489
0.6319476544857026,0.8562
0.6279384374618531,0.8527
0.6215813100337982,0.8572
0.616562670469284,0.8552
0.6157167851924896,0.8594
0.6105200588703156,0.8574
0.6151166319847107,0.8607
0.6075560450553894,0.8597
0.607349020242691,0.8617
0.607994282245636,0.8602
0.6068741142749786,0.863
0.6087441205978393,0.8607
0.5951174080371857,0.8641
0.6088426530361175,0.8619
0.5808301746845246,0.8661
0.6145702540874481,0.8626
0.569714617729187,0.8663
0.6190198838710785,0.8634
0.5612227439880371,0.8667
0.6365738034248352,0.864
0.5523118495941162,0.8662
0.6590405464172363,0.8652
0.5466690123081207,0.8679
0.695485782623291,0.8653
0.539864307641983,0.8653
0.7377044677734375,0.8648
0.5407309055328369,0.8617
0.7931108474731445,0.8638
0.542021119594574,0.8587
0.8615334272384644,0.8605
0.538047993183136,0.8539
0.9517890095710755,0.8531
0.5280257761478424,0.8514
1.0733377635478973,0.8482
0.5251167207956314,0.8553
1.1867524266242981,0.847
0.5215197622776031,0.8546
1.277060180902481,0.8462
0.5377163320779801,0.8539
1.2579768478870392,0.8424
0.5611301749944687,0.8531
1.1536171674728393,0.8443
0.5820166140794754,0.8563
1.0457462787628173,0.8471
0.6135851919651032,0.858
0.953916049003601,0.8453
0.6573546409606934,0.8609
0.8672246336936951,0.8398
0.7115710854530335,0.8602
0.8061762273311615,0.8351
0.7485321283340454,0.8588
0.7571617543697358,0.8283
0.7303433120250702,0.8534
0.7178129553794861,0.8232
0.6778757333755493,0.8501
0.692293119430542,0.8264
0.6111218631267548,0.8513
0.6432986676692962,0.8363
0.5549740195274353,0.8557
0.5929754376411438,0.8465
0.5245743036270142,0.8589
0.570765095949173,0.8557
0.5109167218208313,0.8618
0.5538826763629914,0.8609
0.5062166512012481,0.8635
0.5456361293792724,0.8634
0.5110869169235229,0.8646
0.5407280683517456,0.8652
0.5152713716030121,0.8667
0.541817170381546,0.8679
0.5198818325996399,0.8681
0.5307514667510986,0.8687
0.5129600584506988,0.8695
0.5193209171295166,0.8696
0.5107967019081116,0.8706
0.5083802819252015,0.8712
0.5056488215923309,0.8707
0.5036234080791473,0.8713
0.49919594526290895,0.8715
0.49683091342449187,0.8721
0.49762471914291384,0.8728
0.4915774166584015,0.8734
0.4939652532339096,0.8729
0.49253378212451937,0.8736
0.4914283275604248,0.8736
0.485400927066803,0.874
0.49622707068920135,0.8745
0.4854755848646164,0.8752
0.49093174040317533,0.8748
0.4796765446662903,0.8762
0.4852906405925751,0.8756
0.47691424787044523,0.8775
0.48462800681591034,0.876
0.46932067573070524,0.8772
0.4853915721178055,0.8764
0.4677564024925232,0.8775
0.4815514266490936,0.876
0.46233050525188446,0.8767
0.4796003043651581,0.8761
0.45881235897541045,0.8768
0.4769599437713623,0.8766
0.4571066081523895,0.8776
0.4773435354232788,0.8773
0.4529727131128311,0.8781
0.48067671358585357,0.8772
0.45064523816108704,0.8787
0.48399663269519805,0.8769
0.4425556004047394,0.879
0.4885480761528015,0.8767
0.43664984703063964,0.8786
0.4973950326442719,0.8779
0.43394037485122683,0.8795
0.5091947793960572,0.8784
0.43530612289905546,0.8792
0.526923805475235,0.8789
0.4402543753385544,0.8795
0.5487854808568955,0.8786
0.450911083817482,0.8774
0.5674209058284759,0.8786
0.46868495643138885,0.8736
0.6034533351659774,0.8785
0.5061652481555938,0.8677
0.6708829879760743,0.8782
0.5727226138114929,0.8573
0.7833249598741532,0.8776
0.6753066122531891,0.8542
0.8400436073541642,0.8779
0.6842681646347046,0.85
0.7233197450637817,0.872
0.62444768846035,0.8423
0.6625269621610641,0.8705
0.664803659915924,0.8459
0.5871394336223602,0.8686
0.5768437474966049,0.848
0.49501208364963534,0.8682
0.5166844576597214,0.8555
0.45063682794570925,0.8719
0.46554062366485593,0.8655
0.4238576054573059,0.8739
0.43977207839488985,0.873
0.4181384086608887,0.8762
0.4376548320055008,0.8759
0.41622364819049834,0.8767
0.4372079849243164,0.8777
0.4267271101474762,0.8775
0.43992490470409396,0.8786
0.4255517810583115,0.8781
0.4412954390048981,0.8791
0.42416459918022154,0.8784
0.4390460789203644,0.8794
0.4215393513441086,0.8787
0.4284465253353119,0.8788
0.41756448447704314,0.8794
0.42146643102169035,0.8788
0.4112729787826538,0.8788
0.4179074287414551,0.8789
0.40732277631759645,0.879
0.41580594182014463,0.8799
0.40636018812656405,0.8801
0.413992303609848,0.8802
0.4046225756406784,0.8801
0.4125904977321625,0.8802
0.4063005089759827,0.881
0.41073507368564605,0.8808
0.40238721668720245,0.8806
0.4081007182598114,0.8805
0.39739972949028013,0.8805
0.40940032005310056,0.8803
0.39575342237949374,0.881
0.409761181473732,0.8808
0.3925347477197647,0.8819
0.4125869184732437,0.8813
0.3846801817417145,0.8823
0.4185105532407761,0.8815
0.3805632084608078,0.8828
0.42534127831459045,0.8822
0.38299626111984253,0.8831
0.4306509166955948,0.8816
0.3792722761631012,0.8834
0.44781871140003204,0.8823
0.3804458975791931,0.8837
0.466363325715065,0.8828
0.3841837108135223,0.8832
0.4883996993303299,0.8827
0.3816876322031021,0.8823
0.505916827917099,0.8829
0.38168397843837737,0.8814
0.531584745645523,0.8823
0.37948729395866393,0.8795
0.5522813469171524,0.882
0.38050689101219176,0.8742
0.5665508210659027,0.8803
0.37150067985057833,0.8726
0.5867265671491623,0.879
0.36429016590118407,0.8724
0.6256280303001404,0.8768
0.35684289038181305,0.8735
0.721762552857399,0.8763
0.3480754166841507,0.8724
0.9215642809867859,0.8741
0.34572366178035735,0.873
1.1551564753055572,0.8726
0.35476315915584566,0.8759
1.2834810733795166,0.874
0.3696556925773621,0.8724
1.304649356007576,0.8722
0.3860789656639099,0.8696
1.1247097671031951,0.8721
0.43363843858242035,0.8717
1.048016995191574,0.8723
0.46259093284606934,0.8726
0.931952315568924,0.8708
0.5930932372808456,0.8736
0.7838066250085831,0.8488
0.7445536732673645,0.8688
0.8201505541801453,0.8419
1.2689866602420807,0.8663
0.7431757748126984,0.8199
1.3276664435863494,0.8465
1.0208354055881501,0.8269
1.7332386672496796,0.8383
0.940360015630722,0.8192
1.327198338508606,0.8326
0.6468925714492798,0.8299
1.374331247806549,0.8472
0.7410496950149537,0.8311
1.2214924156665803,0.8532
0.7254989296197891,0.822
0.8560396313667298,0.8525
0.6954964578151703,0.8174
0.6674432039260865,0.8528
0.6780407845973968,0.8238
0.5305017292499542,0.8508
0.5739283502101898,0.834
0.44391957819461825,0.8556
0.4821681022644043,0.8476
0.42493011951446535,0.8605
0.43141135275363923,0.8585
0.41754797399044036,0.8656
0.42004601657390594,0.8668
0.41923843920230863,0.8683
0.4166531950235367,0.8691
0.4182669550180435,0.8706
0.4190486967563629,0.8718
0.4195778787136078,0.8733
0.4176634520292282,0.8738
0.4152721673250198,0.8746
0.41251896917819975,0.8754
0.4059670239686966,0.8757
0.4061585575342178,0.8764
0.40042509138584137,0.8769
0.3948140650987625,0.8772
0.39216272830963134,0.8779
0.39234183430671693,0.8775
0.3911119967699051,0.8779
0.38903874158859253,0.8786
0.3895949423313141,0.879
0.3889605849981308,0.8792
0.3897378325462341,0.8792
0.38617814481258395,0.8802
0.38484078347682954,0.8804
0.38316277265548704,0.8803
0.380453422665596,0.881
0.38100486993789673,0.8801
0.3806216508150101,0.8807
0.3797475308179855,0.8822
0.377910903096199,0.8819
0.37365639209747314,0.8823
0.37321597635746,0.8823
0.37385374307632446,0.8827
0.36857832670211793,0.8835
0.37010398209095,0.8832
0.372484365105629,0.8829
0.36839858889579774,0.8833
0.3678883373737335,0.8836
0.36686810851097107,0.8841
0.3653711050748825,0.8839
0.3679670453071594,0.8841
0.3652230679988861,0.8843
0.3632072150707245,0.884
0.3602906256914139,0.8846
0.36228899359703065,0.8845
0.3574014395475388,0.8845
0.3600929707288742,0.8849
0.3563333421945572,0.8845
0.3576210379600525,0.8852
0.3567634761333466,0.8851
0.35771411657333374,0.8854
0.3550273388624191,0.8858
0.3567802935838699,0.8861
0.34978215098381044,0.8871
0.3550363063812256,0.8865
0.35000595152378083,0.8867
0.3490637540817261,0.8862
0.34798629581928253,0.8864
0.35034403800964353,0.8866
0.34902629554271697,0.886
0.35182608664035797,0.886
0.34704394936561583,0.8859
0.34678847789764405,0.8863
0.3444854229688644,0.8865
0.34461188316345215,0.8867
0.3411893337965012,0.8869
0.34262201488018035,0.8869
0.3443875998258591,0.8875
0.3404724568128586,0.8872
0.341635525226593,0.8877
0.341247147321701,0.8871
0.34233386516571046,0.8871
0.33974032700061796,0.8871
0.3386993408203125,0.8868
0.3381025969982147,0.8873
0.3372610181570053,0.8871
0.3383148699998856,0.8871
0.33669050633907316,0.8876
0.33288423120975497,0.8874
0.33995871543884276,0.8875
0.3309036076068878,0.887
0.3315900206565857,0.8876
0.332633438706398,0.8872
0.331848481297493,0.8874
0.3338220864534378,0.8878
0.3306787073612213,0.8878
0.33230332732200624,0.8869
0.32759269773960115,0.8879
0.33250507712364197,0.8883
0.3275715738534927,0.887
0.33157452046871183,0.8883
0.3250874519348145,0.8878
0.32939151525497434,0.8876
0.32757887840270994,0.8881
0.3279218763113022,0.8879
0.3268106609582901,0.8881
0.32287494242191317,0.8878
0.32738748788833616,0.8881
0.32320974469184877,0.8885
0.3270546913146973,0.8887
0.32035583555698394,0.8889
0.3248761802911758,0.8877
0.3195516675710678,0.8883
0.32464017271995543,0.8884
0.32058309614658353,0.8882
0.3235282689332962,0.8887
0.3181460499763489,0.8886
0.3223193198442459,0.8885
0.3164540588855743,0.8889
0.3155242383480072,0.8892
0.32196617424488067,0.889
0.31712267696857455,0.889
0.3185363680124283,0.8891
0.31363663971424105,0.8888
0.3219393312931061,0.8893
0.313113671541214,0.8892
0.31869534850120546,0.8896
0.3148383438587189,0.8892
0.31293617784976957,0.8889
0.3126895874738693,0.8895
0.31481253206729887,0.8897
0.3134846746921539,0.8892
0.3133147031068802,0.8891
0.31183624267578125,0.889
0.308369117975235,0.8889
0.3143082231283188,0.8888
0.30834742784500124,0.8894
0.31240935027599337,0.8904
0.3086302876472473,0.8893
0.31212068498134615,0.8901
0.3044654965400696,0.8899
0.31197415888309477,0.8894
0.3082775831222534,0.8899
0.3114421218633652,0.8898
0.3043097198009491,0.8892
0.30761713087558745,0.8891
0.30534411072731016,0.8892
0.3117501467466354,0.889
0.30446776151657107,0.8901
0.3026384115219116,0.89
0.30266996920108796,0.8902
0.3041293114423752,0.8897
0.30048049092292783,0.8896
0.3035571575164795,0.8895
0.301006019115448,0.8897
0.2991642147302628,0.89
0.30363212823867797,0.89
0.3025504559278488,0.8902
0.30078773498535155,0.8899
0.29894670844078064,0.8902
0.2988572746515274,0.8892
0.30038003623485565,0.8901
0.3017479658126831,0.8897
0.29822958409786227,0.8898
0.2972599685192108,0.8897
0.2974813789129257,0.8893
0.2995471030473709,0.8897
0.3014288812875748,0.8891
0.29479990899562836,0.8893
0.29499668180942534,0.8901
0.2991696625947952,0.8898
0.29533757269382477,0.8899
0.29770517349243164,0.89
0.2950277477502823,0.8894
0.2946078062057495,0.8896
0.29387885332107544,0.8891
0.29516597390174865,0.89
0.29533880949020386,0.8891
0.2912502497434616,0.8898
0.2983398824930191,0.889
0.2898199945688248,0.89
0.30026450753211975,0.8895
0.28524979650974275,0.889
0.2991099387407303,0.8895
0.2866446614265442,0.8895
0.29399271309375763,0.8897
0.2880877315998077,0.8894
0.29262685775756836,0.8899
0.28924535512924193,0.8902
0.2916144460439682,0.8896
0.2877135455608368,0.8902
0.2920477658510208,0.8902
0.2849443256855011,0.8908
0.29094729125499724,0.8902
0.2848971873521805,0.8899
0.29150480926036837,0.8898
0.28563477396965026,0.8896
0.2880373239517212,0.8897
0.2860799729824066,0.8896
0.2887865394353867,0.8898
0.28547429442405703,0.8897
0.29033900797367096,0.8891
0.28192591667175293,0.8897
0.28623654544353483,0.8897
0.2826380729675293,0.8902
0.2876583278179169,0.8901
0.28307976126670836,0.8899
0.2834805488586426,0.89
0.2816855490207672,0.8898
0.2791616261005402,0.8891
0.2856393247842789,0.8892
0.28186668157577516,0.8888
0.2833376288414001,0.8894
0.2815824538469315,0.8891
0.28154884874820707,0.8892
0.28758789598941803,0.889
0.27735415697097776,0.89
0.28619871139526365,0.89
0.2760084718465805,0.8901
0.28649570047855377,0.8901
0.2784202992916107,0.89
0.291190966963768,0.8895
0.2725963979959488,0.8906
0.290420788526535,0.8893
0.2744317531585693,0.8904
0.29343908429145815,0.8902
0.27186582833528516,0.8905
0.29577953219413755,0.8898
0.272628715634346,0.8908
0.29727214723825457,0.891
0.2749541223049164,0.8915
0.2983552277088165,0.8906
0.2778693974018097,0.8902
0.3050950080156326,0.8897
0.2861206293106079,0.8905
0.3149209409952164,0.8889
0.31152732074260714,0.8897
0.35194805860519407,0.8885
0.35891200602054596,0.8859
0.4975762352347374,0.8847
0.5190046399831771,0.8711
0.845724307000637,0.8858
0.8142215728759765,0.8818
0.9365133136510849,0.8888
0.5287275820970535,0.8664
0.50595523416996,0.889
0.5539832562208176,0.8635
0.5151082336902618,0.8911
0.5980352580547332,0.8749
0.4937912613153458,0.8925
0.527799516916275,0.8746
0.3889179527759552,0.8913
0.4511311203241348,0.8782
0.3415334761142731,0.8924
0.3950037181377411,0.8875
0.3052512317895889,0.8921
0.32258312702178954,0.8904
0.2842331647872925,0.891
0.2999547779560089,0.8911
0.2718662828207016,0.8909
0.28626505136489866,0.8911
0.27208354473114016,0.8905
0.2947142094373703,0.8914
0.27699771523475647,0.8912
0.2915381371974945,0.8917
0.28363109827041627,0.8919
0.29331597685813904,0.8919
0.2856738969683647,0.8917
0.29095168858766557,0.8912
0.2782256782054901,0.8916
0.28856436014175413,0.8912
0.2749024033546448,0.8918
0.28474249839782717,0.8906
0.2690038114786148,0.8915
0.28016598522663116,0.8903
0.2640192687511444,0.8916
0.2814359784126282,0.891
0.26528540849685667,0.8915
0.27919806241989137,0.8913
0.26912845522165296,0.8911
0.2773125410079956,0.8906
0.26907530426979065,0.891
0.2761358544230461,0.8909
0.26734245866537093,0.8916
0.27610602527856826,0.8909
0.269611494243145,0.8911
0.27475005984306333,0.8905
0.26984290927648547,0.8905
0.27310179471969603,0.8905
0.2650047972798347,0.8911
0.2701519295573235,0.8901
0.2652298331260681,0.8909
0.27442286610603334,0.8904
0.2648716375231743,0.8909
0.2697942465543747,0.8895
0.26053237318992617,0.8909
0.2711270183324814,0.8901
0.2630647510290146,0.8905
0.2731845811009407,0.8899
0.2609245032072067,0.89
0.26969670355319975,0.89
0.26177930235862734,0.8902
0.27207206189632416,0.8892
0.25732861310243604,0.89
0.27356833070516584,0.8896
0.2607583522796631,0.8897
0.2694500207901001,0.8897
0.26284184902906416,0.8901
0.2710507303476334,0.8901
0.25953936874866484,0.8906
0.2711865186691284,0.8902
0.26257257759571073,0.89
0.27370661199092866,0.8897
0.26482722759246824,0.8893
0.27410276532173156,0.8902
0.26001990884542464,0.8905
0.2759313777089119,0.8903
0.25938193798065184,0.8902
0.2773314520716667,0.8909
0.2585487201809883,0.8904
0.2783077985048294,0.8905
0.2588292047381401,0.8897
0.27835538536310195,0.8909
0.25712190717458727,0.8901
0.27025736719369886,0.8908
0.25931397527456285,0.8905
0.2696866631507874,0.8908
0.25429594069719313,0.8907
0.2670511707663536,0.8912
0.2558295339345932,0.8905
0.262831249833107,0.8905
0.257370300590992,0.8906
0.2635103926062584,0.8908
0.25718882530927656,0.8911
0.25771936774253845,0.8913
0.2548631072044373,0.8905
0.25729733258485793,0.8903
0.2566088572144508,0.89
0.2558762341737747,0.89
0.25592815279960635,0.89
0.2561639338731766,0.8898
0.2560003072023392,0.8898
0.25715635269880294,0.8906
0.2507252559065819,0.89
0.2609442681074142,0.8907
0.2515510514378548,0.8898
0.2626079350709915,0.8905
0.24988001734018325,0.8893
0.257355996966362,0.8897
0.2561596095561981,0.8885
0.25391648411750795,0.89
0.25479229390621183,0.8894
0.2519453287124634,0.8899
0.25142446905374527,0.8896
0.25195973813533784,0.8902
0.2545290872454643,0.8903
0.2493654355406761,0.8898
0.25189952850341796,0.8898
0.253671270608902,0.8908
0.2515323281288147,0.8898
0.252250625193119,0.8902
0.24788654297590257,0.8905
0.2547005534172058,0.8908
0.24911733567714692,0.8902
0.25146594643592834,0.8909
0.24803083539009094,0.8902
0.25581602454185487,0.8898
0.25124784708023074,0.89
0.2538472056388855,0.8909
0.247226844727993,0.8887
0.2575397863984108,0.8901
0.24853439331054689,0.8898
0.25571239590644834,0.8906
0.24836113899946213,0.8899
0.253205344080925,0.8909
0.2445763573050499,0.8906
0.2544551342725754,0.891
0.24769984036684037,0.8905
0.26196205615997314,0.8912
0.24722273796796798,0.8909
0.26140505373477935,0.8913
0.24703013002872468,0.8907
0.2619903191924095,0.8907
0.24856626391410827,0.8905
0.2650304317474365,0.8904
0.24754104763269424,0.8902
0.2601114436984062,0.8911
0.24411155730485917,0.8908
0.26543962508440017,0.8915
0.24399128556251526,0.8909
0.25999014675617216,0.8917
0.2420027181506157,0.891
0.2555630818009377,0.8914
0.24166781604290008,0.8915
0.255616258084774,0.8912
0.2432386174798012,0.891
0.2533531069755554,0.8905
0.2458631783723831,0.8899
0.24960562884807586,0.8909
0.24306064397096633,0.8908
0.24627333134412766,0.891
0.24328133910894395,0.8912
0.24627503901720046,0.8916
0.24378031343221665,0.8912
0.24987566322088242,0.8907
0.24551337212324142,0.8913
0.2486357256770134,0.8905
0.24018269777297974,0.891
0.25303669571876525,0.89
0.23868779093027115,0.8912
0.24901889264583588,0.8907
0.23696161508560182,0.8916
0.2503690719604492,0.8919
0.23697684109210967,0.8912
0.245149128139019,0.8912
0.24135736525058746,0.891
0.24617403447628022,0.8906
0.240304896235466,0.8909
0.24725234210491182,0.8911
0.23921653181314467,0.8908
0.24409280270338057,0.8907
0.2382213294506073,0.8912
0.23972938805818558,0.8906
0.2368365690112114,0.8917
0.24599738270044327,0.8919
0.23626771271228791,0.8924
0.2465705081820488,0.8909
0.23416774570941926,0.8918
0.2474696084856987,0.8921
0.23038947433233262,0.892
0.24433644562959672,0.8915
0.2352414384484291,0.8922
0.24199484288692474,0.8915
0.236149600148201,0.8926
0.24513604789972304,0.8912
0.23495614975690843,0.8928
0.24011002480983734,0.8914
0.2346738874912262,0.892
0.2416272521018982,0.8917
0.23451801538467407,0.8922
0.24671548455953599,0.8916
0.23323396742343902,0.8919
0.24896445721387864,0.8919
0.23216887563467026,0.8914
0.2484798789024353,0.8917
0.23006377071142198,0.8916
0.24582269191741943,0.8909
0.23144099712371827,0.8911
0.2486423671245575,0.8917
0.23207205086946486,0.8916
0.24722488075494767,0.8916
0.23143198043107988,0.8921
0.2493513748049736,0.8921
0.23142854422330855,0.892
0.25360436737537384,0.8921
0.23246420174837112,0.8916
0.2472669944167137,0.8923
0.2390439674258232,0.8918
0.24710854142904282,0.8915
0.23586026281118394,0.8922
0.2474968194961548,0.891
0.23633417636156082,0.8918
0.2494951903820038,0.8912
0.23756396323442458,0.8919
0.25136045664548873,0.8902
0.24031906723976135,0.8916
0.25027769804000854,0.8907
0.23610359728336333,0.8911
0.24892516285181046,0.8905
0.24061944633722304,0.891
0.24444647878408432,0.8906
0.2379594102501869,0.8918
0.2432702973484993,0.8898
0.24006389379501342,0.8918
0.24096306413412094,0.8905
0.2371959999203682,0.8914
0.23654649406671524,0.891
0.23346709311008454,0.8915
0.23773747235536574,0.891
0.23385841846466066,0.8913
0.23377833366394044,0.8907
0.23505132049322128,0.8913
0.2327869489789009,0.8904
0.23241567462682725,0.8917
0.23104770630598068,0.8918
0.22826918363571166,0.8918
0.23202983736991883,0.8914
0.22779275774955748,0.892
0.2307517185807228,0.8918
0.223572938144207,0.8923
0.23178062438964844,0.8914
0.2232279434800148,0.8914
0.2338230088353157,0.8906
0.2250923916697502,0.8921
0.23353889733552932,0.8912
0.22400481402873992,0.8926
0.22969947010278702,0.8908
0.2295222505927086,0.892
0.22865516990423201,0.8915
0.22788355648517608,0.8931
0.23089268207550048,0.892
0.2301701322197914,0.8927
0.2290111154317856,0.8907
0.22815465480089187,0.8928
0.22637134939432144,0.8908
0.2255919173359871,0.8921
0.2259940192103386,0.8911
0.22707120031118394,0.8921
0.22293898463249207,0.891
0.22793687880039215,0.892
0.22564701437950135,0.8915
0.2225659042596817,0.8917
0.2262231081724167,0.8919
0.221405491232872,0.892
0.2267493024468422,0.8912
0.22225973308086394,0.8924
0.22494488954544067,0.8913
0.22315179109573363,0.8917
0.22254855036735535,0.891
0.22075816839933396,0.8921
0.2238720402121544,0.891
0.2209061563014984,0.8919
0.22571508437395096,0.8921
0.2212546408176422,0.8922
0.22248192131519318,0.8923
0.22280433177947997,0.8922
0.22357534915208815,0.8916
0.2219157874584198,0.8921
0.2228854700922966,0.8913
0.22325825691223145,0.8915
0.21934814006090164,0.891
0.2261919215321541,0.8906
0.22254186123609543,0.8914
0.2212303102016449,0.8913
0.2200167417526245,0.8912
0.2205204740166664,0.8927
0.22510984539985657,0.892
0.22230877727270126,0.8931
0.22659699469804764,0.891
0.22169071137905122,0.8928
0.22950508296489716,0.8911
0.22085732966661453,0.8924
0.23681654036045074,0.8914
0.22159723043441773,0.892
0.24158936142921447,0.8911
0.2237082079052925,0.8923
