Diag_l0,Diag_a0
0.17912405133247375,0.9742
0.17867491245269776,0.9743
0.17680138647556304,0.9748
0.17711373865604402,0.9748
0.17481114864349365,0.9749
0.17526249289512635,0.9749
0.1730559527873993,0.9751
0.17597283720970153,0.9752
0.17919862866401673,0.9752
0.1740619271993637,0.9752
0.17317355573177337,0.9753
0.1756693422794342,0.9754
0.17581920623779296,0.9751
0.171945059299469,0.9753
0.17473405003547668,0.9754
0.17383775115013123,0.9754
0.1730439096689224,0.9754
0.17618464529514313,0.9755
0.16810734272003175,0.9756
0.17078671157360076,0.9757
0.17161055505275727,0.976
0.17177892625331878,0.976
0.1715709835290909,0.9761
0.17086488604545594,0.9762
0.17171715795993805,0.9764
0.1712693989276886,0.9761
0.16951539516448974,0.9762
0.17118850648403167,0.9762
0.16940810680389404,0.9763
0.1698714554309845,0.9765
0.16736777126789093,0.9762
0.16600839793682098,0.9762
0.17369020581245423,0.9764
0.16949909329414367,0.9766
0.16776021420955659,0.9761
0.1679808497428894,0.9763
0.17198156118392943,0.9764
0.16639430522918702,0.9764
0.16960005462169647,0.9767
0.17005007863044738,0.977
0.16944052577018737,0.9766
0.16998563706874847,0.9763
0.16911924481391907,0.9767
0.17211802005767823,0.9768
0.16717644035816193,0.9768
0.17003135979175568,0.9768
0.17209420204162598,0.977
0.16940951347351074,0.9772
0.1695152372121811,0.9772
0.1675836533308029,0.9769
0.17473993003368377,0.9773
0.17686309218406676,0.9767
0.1781924068927765,0.9762
0.18005984723567964,0.9762
0.17548780143260956,0.9767
0.18433792591094972,0.9762
0.18762873709201813,0.9764
0.19514113664627075,0.9764
0.21387361586093903,0.9766
0.24182226359844208,0.9762
0.28552664816379547,0.976
0.3176661193370819,0.9752
0.37074429988861085,0.9741
0.3490449845790863,0.9723
0.39566969573497773,0.9729
0.3327854335308075,0.9699
0.30291375815868377,0.9718
0.26319230496883395,0.9708
0.21829254627227784,0.9714
0.20021172165870665,0.9718
0.19193449318408967,0.9723
0.1883822500705719,0.9727
0.17876822650432586,0.9738
0.17780707776546478,0.9746
0.17750323414802552,0.9748
0.17310236990451813,0.9748
0.17660757899284363,0.9751
0.17063736617565156,0.9751
0.17336908876895904,0.9752
0.17330516874790192,0.9756
0.16972778141498565,0.9755
0.16958943009376526,0.9759
0.1671898454427719,0.9756
0.1652883142232895,0.9762
0.1700288623571396,0.9761
0.16453540325164795,0.9763
0.16481295526027678,0.9764
0.1621122807264328,0.9765
0.15924653708934783,0.9764
0.16555606126785277,0.9765
0.1643117308616638,0.9768
0.16206152737140656,0.9764
0.16234799921512605,0.9765
0.1607556462287903,0.9767
0.15873826742172242,0.9771
0.1617463707923889,0.9767
0.16256050169467925,0.9768
0.15939746499061586,0.9769
0.16185909509658813,0.9767
0.16111769676208496,0.9771
0.15996230840682985,0.977
0.16218949258327484,0.977
0.160763019323349,0.9773
0.15821589529514313,0.9774
0.15951709747314452,0.977
0.15777899324893951,0.9771
0.15752622187137605,0.9774
0.15656231045722963,0.9775
0.1570068359375,0.9774
0.15652205049991608,0.9772
0.15560666024684905,0.9775
0.15882237255573273,0.9776
0.15808888375759125,0.9776
0.15816209316253663,0.9775
0.1559383362531662,0.9774
0.15479386150836943,0.9776
0.15690672695636748,0.9777
0.15443285405635834,0.9776
0.15493141114711761,0.9779
0.15637381076812745,0.9778
0.15541849732398988,0.9778
0.15421126782894135,0.9778
0.15180884897708893,0.9779
0.1528354614973068,0.978
0.15218849182128907,0.9781
0.15139554142951966,0.9784
0.15502943694591523,0.9779
0.1537130981683731,0.9781
0.15523745417594909,0.978
0.15018934905529022,0.9781
0.15380589962005614,0.9782
0.15024906396865845,0.9783
0.15120156705379487,0.978
0.1534096986055374,0.9779
0.15449537634849547,0.9783
0.1541913479566574,0.9777
0.1555663287639618,0.9779
0.15151329934597016,0.978
0.15203405916690826,0.9781
0.1514648199081421,0.9782
0.15167362093925477,0.9782
0.15093545019626617,0.9784
0.14941403567790984,0.9783
0.15406988859176635,0.9782
0.15090156495571136,0.9779
0.14997023940086365,0.9783
0.1528794676065445,0.9781
0.15027721524238585,0.9785
0.15276817083358765,0.978
0.15072160661220552,0.9782
0.14940317273139953,0.9782
0.15014990866184236,0.9785
0.1524692505598068,0.9786
0.15013832449913025,0.9784
0.1539524018764496,0.9784
0.1519266575574875,0.978
0.1567733407020569,0.9785
0.15234555304050446,0.9786
0.15321072340011596,0.9785
0.15148228108882905,0.9782
0.15493546426296234,0.9785
0.15032645761966706,0.9785
0.15519925057888032,0.9789
0.1526542991399765,0.9786
0.15501885414123534,0.9787
0.1597188740968704,0.9786
0.16134551167488098,0.9783
0.1791528970003128,0.9788
0.1972626656293869,0.9786
0.2539321631193161,0.9784
0.34807955622673037,0.9773
0.42013656795024873,0.977
0.5249273478984833,0.9753
0.5437981009483337,0.9689
0.4233422726392746,0.9695
0.3118275910615921,0.9711
0.2550788283348083,0.9713
0.21817859411239623,0.9718
0.2048836886882782,0.9716
0.19386983811855316,0.973
0.19121735990047456,0.9742
0.18392896950244902,0.9744
0.18751600086688996,0.9748
0.18509092032909394,0.9753
0.1896297365427017,0.9743
0.1928148865699768,0.9753
0.20000948905944824,0.9748
0.20787210762500763,0.9759
0.21949298977851867,0.9748
0.2300801992416382,0.9755
0.23087533712387084,0.975
0.226281476020813,0.9754
0.21827861964702605,0.9746
0.21211891174316405,0.9751
0.1983717203140259,0.9747
0.19013290107250214,0.9754
0.18100145757198333,0.9759
0.17596646547317504,0.9763
0.17308631539344788,0.9766
0.1694088786840439,0.9769
0.1715788573026657,0.977
0.1597186416387558,0.9774
0.15823160707950593,0.9773
0.15943178832530974,0.9775
0.1551722377538681,0.9777
0.1513728529214859,0.9773
0.14741636216640472,0.9775
0.14811984300613404,0.9776
0.14903223216533662,0.978
0.14927022755146027,0.9778
0.1503966122865677,0.9779
0.1499252885580063,0.9778
0.150294491648674,0.978
0.1486238420009613,0.9781
0.1474078357219696,0.9784
0.14692780673503875,0.9785
0.15154428780078888,0.9785
0.15053680241107942,0.9787
0.14914601147174836,0.9784
0.14746012389659882,0.9787
0.14763361513614653,0.9788
0.14759431183338165,0.9788
0.1461435765028,0.9788
0.14752806723117828,0.9786
0.14529714584350586,0.9787
0.14281300008296965,0.9789
0.14462910890579223,0.9791
0.14524387419223786,0.9791
0.14320742785930635,0.9791
0.1448593854904175,0.979
0.14448777735233306,0.979
0.14549992978572845,0.9795
0.14481046795845032,0.979
0.13980831503868102,0.9792
0.14481139183044434,0.9794
0.14089177846908568,0.9791
0.14028593599796296,0.9791
0.14466137886047364,0.9792
0.13990936875343324,0.9797
0.1423056274652481,0.9792
0.14290720820426941,0.9798
0.14273656010627747,0.9792
0.14207343459129335,0.9795
0.1409999758005142,0.9794
0.14222792983055116,0.9795
0.14055315852165223,0.9796
0.14100273549556733,0.9792
0.14307186305522918,0.9798
0.14055739045143129,0.9793
0.13877606987953187,0.9796
0.14247524738311768,0.9796
0.1400645136833191,0.9795
0.13949500918388366,0.9798
0.13800642192363738,0.9796
0.14142401218414308,0.9799
0.1417603999376297,0.9797
0.1401153862476349,0.9796
0.13923978805541992,0.9797
0.14252615571022034,0.9798
0.13704167008399964,0.9797
0.13650010526180267,0.9796
0.13999863266944884,0.9799
0.1391611933708191,0.9794
0.13928078413009642,0.9798
0.13748778998851777,0.9798
0.13798532783985137,0.9797
0.13750078082084655,0.9801
0.13818284571170808,0.9799
0.13713654279708862,0.9798
0.13428884744644165,0.9797
0.13867051303386688,0.9796
0.13537291288375855,0.9804
0.133042374253273,0.9799
0.13697881400585174,0.9802
0.13662723004817962,0.9799
0.14005981683731078,0.9799
0.1365509569644928,0.9798
0.13242921531200408,0.9801
0.1338951349258423,0.9803
0.13530555963516236,0.9803
0.13501520752906798,0.9801
0.13555291593074797,0.98
0.13683135211467742,0.9804
0.1338276296854019,0.9804
0.13504952788352967,0.9802
0.13558478355407716,0.9803
0.13473281860351563,0.9804
0.13531382083892823,0.9802
0.13564701676368712,0.9803
0.13495165407657622,0.9801
0.13289783149957657,0.9803
0.13537544906139373,0.9805
0.13366106748580933,0.9804
0.13555678129196166,0.9807
0.13021223545074462,0.9805
0.13291919231414795,0.9807
0.13210718035697938,0.9805
0.13234980702400206,0.9807
0.1327716588973999,0.9804
0.13335623145103453,0.9806
0.13199723064899443,0.9802
0.13544515669345855,0.9804
0.13238321542739867,0.9804
0.13378722667694093,0.9804
0.13318686783313752,0.9807
0.13174988627433776,0.9802
0.1338612347841263,0.9804
0.13100966513156892,0.9803
0.13100045919418335,0.9803
0.1332073003053665,0.9799
0.13219468146562577,0.9804
0.13109387904405595,0.9804
0.13101471364498138,0.9802
0.12945790588855743,0.9803
0.13234274983406066,0.9805
0.13359232544898986,0.9805
0.12797484844923018,0.9806
0.1322074294090271,0.9808
0.12942356020212173,0.9804
0.12810407131910323,0.9807
0.13043177425861358,0.9802
0.13026245832443237,0.9806
0.12969136834144593,0.9806
0.130192306637764,0.9803
0.13145031929016113,0.9806
0.1291073739528656,0.9804
0.1296602413058281,0.9809
0.13264799416065215,0.9808
0.1286511540412903,0.9806
0.13027245104312896,0.981
0.1276079773902893,0.9808
0.12940786629915238,0.9802
0.12691833972930908,0.9806
0.12984930127859115,0.9808
0.12884028851985932,0.981
0.12703003585338593,0.9806
0.12963760495185853,0.9805
0.1306393787264824,0.9805
0.12973441183567047,0.9807
0.13192824125289918,0.9808
0.13100396990776061,0.9802
0.12866509109735488,0.9808
0.1286673977971077,0.9803
0.1274120330810547,0.9808
0.1273641526699066,0.9804
0.12701474130153656,0.9807
0.12675770074129106,0.9802
0.12850285172462464,0.9807
0.1286149337887764,0.9803
0.12868114411830903,0.9805
0.12589610517024993,0.9807
0.12998106479644775,0.9805
0.12638965696096421,0.9807
0.12583896219730378,0.9808
0.12613502144813538,0.981
0.1269145578145981,0.9802
0.12792782634496688,0.9809
0.12811976671218872,0.9802
0.13093313574790955,0.9808
0.12757952362298966,0.9805
0.12721866071224214,0.9802
0.1259738251566887,0.9809
0.130948743224144,0.9807
0.12893488854169846,0.9809
0.1270543858408928,0.9804
0.12930308878421784,0.9806
0.13030929267406463,0.9805
0.12697641551494598,0.9807
0.12609187811613082,0.9804
0.1252730444073677,0.9806
0.12848277986049653,0.9803
0.12668667882680892,0.9805
0.12587421685457229,0.9808
0.12598565816879273,0.9804
0.12549911737442015,0.9807
0.12592388987541198,0.9806
0.12615118324756622,0.9806
0.12478819340467454,0.9809
0.13106190264225007,0.9805
0.12363284081220627,0.9805
0.12682992368936538,0.9806
0.12744457721710206,0.9805
0.1322469860315323,0.9807
0.12740156650543213,0.9805
0.12999393194913864,0.9803
0.12779668271541594,0.9806
0.12656470239162446,0.9807
0.12983142733573913,0.9804
0.12634891718626023,0.9807
0.12795987725257874,0.9805
0.12552381306886673,0.9806
0.13138825446367264,0.9802
0.12828114926815032,0.9805
0.12882822453975679,0.9807
0.13388222754001616,0.9804
0.13337655663490294,0.9807
0.13354750871658325,0.9801
0.13312877714633942,0.9806
0.1347028762102127,0.9804
0.13500884026288987,0.9801
0.14360686242580414,0.9803
0.15267098248004912,0.9801
0.15899051427841188,0.98
0.18703018128871918,0.9798
0.23363374173641205,0.9801
0.2842984855175018,0.9792
0.31563105881214143,0.9796
0.3830470949411392,0.9777
0.36176317036151884,0.976
0.4358226627111435,0.9777
0.3725431144237518,0.9717
0.4412649631500244,0.9755
0.3580206036567688,0.9713
0.4814917206764221,0.9738
0.3850400894880295,0.9691
0.6402132213115692,0.9711
0.4747718095779419,0.9659
0.6242796599864959,0.9667
0.6117537319660187,0.9564
0.6532562613487244,0.956
0.6483350992202759,0.9472
0.4334099471569061,0.9478
0.4571799039840698,0.9483
0.3673266261816025,0.9477
0.35015496909618377,0.9498
0.3381823539733887,0.9512
0.33358693718910215,0.9538
0.33916171789169314,0.9569
0.3344487100839615,0.9591
0.322730353474617,0.9604
0.30499311685562136,0.9627
0.26591490805149076,0.963
0.23703666925430297,0.9648
0.21319426596164703,0.9656
0.20083658397197723,0.9672
0.1922029972076416,0.9682
0.18464896976947784,0.9692
0.179183492064476,0.9699
0.1762021452188492,0.9707
0.17526504695415496,0.9713
0.17142837643623351,0.9723
0.1678207188844681,0.9728
0.1664419025182724,0.9733
0.17077665627002717,0.9738
0.16345225870609284,0.9743
0.16205187439918517,0.9744
0.16058545410633088,0.9748
0.16124571561813356,0.9754
0.1585681140422821,0.9756
0.154116490483284,0.9758
0.15356336236000062,0.9762
0.15355188250541688,0.9762
0.1520736813545227,0.9763
0.15369999706745147,0.9764
0.1526246726512909,0.9766
0.1551682561635971,0.9768
0.1483947217464447,0.9768
0.1457574486732483,0.977
0.14392603933811188,0.9773
0.14629472196102142,0.9776
0.1465451955795288,0.9777
0.14653058350086212,0.9779
0.1459665447473526,0.9779
0.1420469641685486,0.978
0.1436064213514328,0.9783
0.1424402415752411,0.9786
0.1395095705986023,0.9787
0.14174442291259765,0.9782
0.14065974354743957,0.9784
0.1393340140581131,0.9784
0.13733900785446168,0.9784
0.1405146151781082,0.9788
0.13489181995391847,0.9788
0.13859386444091798,0.9791
0.13733713030815126,0.9787
0.1365523546934128,0.9791
0.1376355230808258,0.9791
0.1365902006626129,0.9793
0.13618704080581664,0.9797
0.1353751838207245,0.9792
0.13372507989406585,0.9793
0.13462308347225188,0.9795
0.13239218592643737,0.9796
0.13206901848316194,0.9796
0.13059146404266359,0.9796
0.1323294997215271,0.9796
0.13102933168411254,0.9796
0.1323462337255478,0.9797
0.13011735379695893,0.9796
0.13228927701711654,0.9799
0.1312917172908783,0.98
0.12792917490005493,0.9799
0.13177890479564666,0.9799
0.12734676003456116,0.9801
0.1304107815027237,0.9799
0.13037367910146713,0.98
0.13044379651546478,0.9801
0.130015566945076,0.98
0.1279744267463684,0.9803
0.12624070793390274,0.9801
0.12662770301103593,0.98
0.12825700640678406,0.9804
0.12869837284088134,0.9802
0.12830318212509156,0.9801
0.1257552519440651,0.9802
0.12832328528165818,0.9803
0.13029341101646424,0.9801
0.12330395132303237,0.9801
0.12343582808971405,0.9801
0.12833645939826965,0.98
0.1248952403664589,0.98
0.12410862892866134,0.9802
0.12260508835315705,0.9802
0.12570493519306183,0.9802
0.12689643651247023,0.9804
0.1237242951989174,0.9805
0.12070177346467972,0.9805
0.12517131268978118,0.9801
0.12301535457372666,0.9803
0.12401954531669616,0.9805
0.12016156017780304,0.9803
0.12197252810001373,0.9805
0.1241934433579445,0.9805
0.1208546668291092,0.9801
0.12014572471380233,0.9804
0.12009506374597549,0.9805
0.12361030131578446,0.9803
0.12117258310317994,0.9806
0.123478202521801,0.9808
0.12214291244745254,0.9805
0.12009641081094742,0.9807
0.12100312262773513,0.9808
