Sum_l1,Sum_a1
0.3483815431594849,0.8548
0.39556467831134795,0.8562
0.3463366389274597,0.8546
0.39884057343006135,0.8563
0.34626307487487795,0.8543
0.40128694772720336,0.856
0.3443950116634369,0.8543
0.4049428731203079,0.8551
0.34228875637054446,0.854
0.4084532082080841,0.8551
0.34345337748527527,0.8541
0.4101858526468277,0.8551
0.34300882518291476,0.8543
0.41079607903957366,0.8549
0.3434449315071106,0.8533
0.4124776065349579,0.8549
0.3430725306272507,0.8534
0.41051692962646485,0.8547
0.3422169297933578,0.853
0.4075027614831924,0.855
0.3437888413667679,0.854
0.4052812993526459,0.8553
0.34260839521884917,0.8543
0.4020851910114288,0.8551
0.34224891364574433,0.8549
0.3959991276264191,0.8553
0.3435932397842407,0.8549
0.38983032703399656,0.8549
0.3407999575138092,0.8548
0.3895884990692139,0.8553
0.3399329960346222,0.8546
0.38660548627376556,0.8559
0.3381273806095123,0.8549
0.3803682655096054,0.8562
0.3398201197385788,0.8549
0.3760387718677521,0.8561
0.3397500216960907,0.8543
0.37116433680057526,0.8563
0.3380379617214203,0.8549
0.36721043586730956,0.8567
0.33914369642734526,0.8549
0.3668366879224777,0.8562
0.3356094598770142,0.8552
0.36492469608783723,0.8563
0.3381524860858917,0.8553
0.3646289199590683,0.8573
0.33527602851390836,0.8555
0.36515148878097536,0.8569
0.3341236263513565,0.8554
0.3641636848449707,0.8573
0.33103573620319365,0.8551
0.3621998280286789,0.8571
0.33281996548175813,0.8553
0.3608043760061264,0.8571
0.33183231949806213,0.856
0.36303423941135404,0.8576
0.33060768246650696,0.8557
0.36283799111843107,0.858
0.32951000034809114,0.856
0.3635025411844254,0.8574
0.32798722088336946,0.8558
0.3639078468084335,0.8576
0.3284241557121277,0.856
0.3649373710155487,0.858
0.3254957288503647,0.8561
0.36978242099285125,0.8576
0.32762079536914823,0.856
0.3695414215326309,0.8574
0.3261983931064606,0.8557
0.3706386536359787,0.8575
0.32342461347579954,0.8556
0.3742484629154205,0.8573
0.32534400224685667,0.8558
0.3773212730884552,0.8574
0.32299982011318207,0.8554
0.38010027408599856,0.8573
0.32169255912303923,0.8556
0.3807816058397293,0.8571
0.3219772130250931,0.8552
0.3845576077699661,0.857
0.3195755988359451,0.8553
0.38605488538742067,0.857
0.32269878387451173,0.8553
0.38273108601570127,0.8569
0.3253012180328369,0.8555
0.38313811719417573,0.8563
0.3239963471889496,0.856
0.37907755076885224,0.856
0.3237457424402237,0.8557
0.3763070821762085,0.8562
0.3257088929414749,0.8558
0.3719022452831268,0.8566
0.3258164614439011,0.8555
0.3707150638103485,0.8564
0.324586820602417,0.8561
0.36595524847507477,0.8566
0.32559756338596346,0.856
0.3590630054473877,0.8567
0.3265889406204224,0.8565
0.35241021811962125,0.8567
0.32391924858093263,0.8568
0.3479957401752472,0.8569
0.3226118445396423,0.8568
0.34603617191314695,0.8574
0.3183875262737274,0.8567
0.3435928553342819,0.8576
0.31719487309455874,0.8568
0.34120736420154574,0.8576
0.3161890238523483,0.8566
0.3369552969932556,0.8574
0.31594249308109285,0.8573
0.3374193400144577,0.8579
0.3146951347589493,0.8577
0.33759412467479705,0.8572
0.3130636245012283,0.8577
0.33788269460201265,0.8578
0.31210497915744784,0.8573
0.3387648344039917,0.8578
0.31332833766937257,0.8576
0.33917915523052217,0.8574
0.30873079001903536,0.8577
0.3422134071588516,0.8574
0.30783783495426176,0.8576
0.3439194291830063,0.8578
0.3071918934583664,0.8577
0.34693030416965487,0.8582
0.30574831962585447,0.8573
0.3499694913625717,0.8579
0.30475101470947263,0.8579
0.3515248239040375,0.858
0.3042485386133194,0.858
0.35620505213737486,0.8582
0.30428252518177035,0.8567
0.35955291986465454,0.8583
0.3039104908704758,0.8565
0.360786509513855,0.8581
0.3019416093826294,0.8563
0.3614463984966278,0.858
0.30188495814800265,0.8561
0.3602623581886292,0.8581
0.30166070759296415,0.8564
0.357861390709877,0.8586
0.30341770946979524,0.8565
0.3556244522333145,0.8582
0.3046268135309219,0.8566
0.35435611605644224,0.8583
0.3037730693817139,0.857
0.3494606286287308,0.8586
0.3028225600719452,0.8571
0.3467478096485138,0.8585
0.3033622205257416,0.8566
0.34193924963474276,0.8582
0.3040571868419647,0.8571
0.3376768231391907,0.8588
0.30484241545200347,0.8569
0.3363118141889572,0.859
0.3023858040571213,0.8574
0.33221112191677094,0.859
0.30366303622722624,0.8587
0.3300564408302307,0.8591
0.3023620456457138,0.8583
0.32646782100200655,0.8593
0.3018196582794189,0.8589
0.32460840344429015,0.8593
0.30219476521015165,0.8585
0.32287437915802003,0.8594
0.30070602595806123,0.859
0.3195502579212189,0.8599
0.30354908406734465,0.8587
0.32028536796569823,0.8595
0.3007694870233536,0.8591
0.3218224734067917,0.859
0.3006676107645035,0.8587
0.3193005800247192,0.8591
0.2993304282426834,0.8592
0.3192043036222458,0.8596
0.2992605984210968,0.859
0.3218965411186218,0.8593
0.2972063273191452,0.8591
0.32374209761619566,0.8594
0.2974520057439804,0.8592
0.32529468834400177,0.8596
0.29763801395893097,0.8591
0.3279971331357956,0.8594
0.29531664252281187,0.8582
0.3280165076255798,0.8595
0.2968875110149384,0.8583
0.3303675979375839,0.8595
0.2951776385307312,0.8583
0.33514619767665865,0.859
0.29780731201171873,0.8584
0.33780262172222136,0.8584
0.29393317699432375,0.8583
0.34416169822216036,0.8591
0.2941808938980103,0.8578
0.351726433634758,0.8587
0.2946388840675354,0.8574
0.35605922937393186,0.8582
0.2975737452507019,0.8563
0.35980958938598634,0.8583
0.29825141131877897,0.8565
0.3642181664705276,0.8575
0.3032475173473358,0.8559
0.36742872893810274,0.8575
0.3048073351383209,0.8551
0.3676654577255249,0.8579
0.307753250002861,0.8549
0.36926449835300446,0.8575
0.30870963633060455,0.8553
0.3658078372478485,0.8582
0.3122191160917282,0.8562
0.36249616742134094,0.8583
0.312989616394043,0.8562
0.35540424287319183,0.8587
0.3122222930192947,0.8575
0.3478334039449692,0.858
0.30794511139392855,0.8572
0.33839085698127747,0.8588
0.30292002856731415,0.8577
0.32632316946983336,0.8592
0.300383996963501,0.8578
0.3194290727376938,0.8592
0.29409808814525606,0.8584
0.30960495471954347,0.8596
0.291042760014534,0.8592
0.3038317233324051,0.8603
0.28791832029819486,0.8599
0.2997057557106018,0.8599
0.2882665365934372,0.8603
0.2971541821956635,0.8603
0.28793585002422334,0.8603
0.29821555912494657,0.8605
0.2864151507616043,0.8608
0.2992789000272751,0.8604
0.28789096474647524,0.8607
0.2983375698328018,0.8603
0.2865367144346237,0.8602
0.29520863890647886,0.8605
0.28655685782432555,0.8605
0.29717335999011996,0.8606
0.28696095049381254,0.8607
0.29875333309173585,0.8605
0.2831139087677002,0.8608
0.2992118835449219,0.86
0.28406483829021456,0.8608
0.3010316610336304,0.8604
0.28104753494262696,0.8613
0.30132155418395995,0.8605
0.2810449838638306,0.8611
0.3040943920612335,0.8605
0.27791697680950167,0.8611
0.3075330287218094,0.8608
0.27683822214603426,0.861
0.31327004134655,0.861
0.2750242441892624,0.8607
0.3138920247554779,0.8615
0.27702038884162905,0.8603
0.3173694133758545,0.8604
0.27637373805046084,0.86
0.31927409768104553,0.8609
0.2743278831243515,0.8605
0.3189306080341339,0.8609
0.2762308239936829,0.8597
0.31736002266407015,0.8615
0.2764602184295654,0.8596
0.3183429926633835,0.8608
0.27618126273155214,0.8597
0.31749109625816346,0.8614
0.275446692109108,0.8601
0.3154920279979706,0.8617
0.27475627064704894,0.8603
0.31756519377231596,0.861
0.27379072904586793,0.8601
0.31513719260692596,0.8606
0.27152285277843474,0.8602
0.3139305800199509,0.8611
0.2721149355173111,0.8606
0.30759131014347074,0.8616
0.2757309049367905,0.8605
0.30755079388618467,0.8619
0.2754232227802277,0.8606
0.30526726245880126,0.8616
0.27429460883140566,0.8606
0.3029455244541168,0.8613
0.2724624127149582,0.8602
0.29923654794692994,0.8618
0.2732238620519638,0.8608
0.29487060010433197,0.862
0.2731844663619995,0.8615
0.29379311501979827,0.8623
0.2734210938215256,0.8614
0.292620912194252,0.8623
0.2713611960411072,0.8618
0.29290965795516966,0.8627
0.27323397994041443,0.8616
0.2890093564987183,0.8631
0.2694829314947128,0.8619
0.29223293364048003,0.8624
0.26820670664310453,0.8614
0.2919583886861801,0.8627
0.26789907515048983,0.8616
0.2903036385774612,0.8627
0.2683304935693741,0.862
0.29420221149921416,0.8627
0.2666946440935135,0.8616
0.29396809041500094,0.8629
0.26733251214027404,0.8621
0.29832696318626406,0.8626
0.2647712707519531,0.862
0.2987842053174973,0.8628
0.26834497153759,0.862
0.3014862984418869,0.8626
0.2657403886318207,0.8623
0.305272588133812,0.8631
0.26624740064144137,0.8617
0.3103783279657364,0.8628
0.26587978899478915,0.8611
0.3169035345315933,0.8624
0.2639165759086609,0.8613
0.3214626610279083,0.8628
0.26473666429519654,0.8602
0.3248680800199509,0.862
0.26201625168323517,0.8596
0.32641249895095825,0.8615
0.2633413106203079,0.8576
0.3299468755722046,0.8616
0.26528768241405487,0.8571
0.32520966827869413,0.8612
0.266986808180809,0.8574
0.32171056866645814,0.8616
0.2690628498792648,0.8578
0.316167539358139,0.8612
0.26906647384166715,0.8591
0.311554092168808,0.8619
0.267409074306488,0.8591
0.3065528869628906,0.8617
0.26659650206565855,0.86
0.3017376512289047,0.862
0.2660754889249802,0.8608
0.29672443568706514,0.8626
0.2657951354980469,0.8609
0.2933529257774353,0.8625
0.26305457055568693,0.8612
0.28815093636512756,0.8622
0.2643470287322998,0.8614
0.28393604457378385,0.8628
0.2658350557088852,0.8618
0.2824291348457336,0.8627
0.2654474705457687,0.862
0.2782876372337341,0.8635
0.26747084558010104,0.863
0.2764592617750168,0.8628
0.2668930858373642,0.8625
0.27397570610046384,0.8633
0.26298058927059176,0.8636
0.2755278259515762,0.8631
0.26045522689819334,0.8626
0.2731984108686447,0.8637
0.2636354923248291,0.8625
0.2762963712215424,0.8633
0.26261400282382963,0.8624
0.2764863222837448,0.8628
0.26280241906642915,0.8619
0.2773540556430817,0.8635
0.2624762266874313,0.8616
0.276559516787529,0.8631
0.2607085645198822,0.8619
0.2786406666040421,0.8633
0.2628797680139542,0.8616
0.2796667993068695,0.8631
0.262370765209198,0.8622
0.28422909677028657,0.8637
0.260436487197876,0.8615
0.287993586063385,0.8639
0.26105902791023256,0.8616
0.29225187599658964,0.8633
0.2623580992221832,0.8612
0.295708104968071,0.8639
0.26602359414100646,0.8604
0.3011884242296219,0.8637
0.2689566105604172,0.8603
0.303612557053566,0.8627
0.2716998726129532,0.8601
0.31235307455062866,0.8623
0.2765929281711578,0.8594
0.31855631768703463,0.8609
0.28229310512542727,0.8581
0.32987689077854154,0.8599
0.2901719123125076,0.856
0.34401929676532744,0.8593
0.305173197388649,0.8556
0.3638586729764938,0.8579
0.3250593453645706,0.8537
0.3865484714508057,0.8565
0.34887838959693906,0.8512
0.4197554409503937,0.8559
0.3779176026582718,0.8462
0.4501320719718933,0.8541
0.4015352576971054,0.8431
0.45658876597881315,0.8532
0.4060864597558975,0.8415
0.43214588761329653,0.8532
0.38056198358535764,0.8428
0.3775145381689072,0.8525
0.33858588635921477,0.8459
0.3233959525823593,0.8547
0.29352736175060273,0.8509
0.29015559554100034,0.8572
0.26959243416786194,0.8566
0.26848083138465884,0.8588
0.26299916207790375,0.8589
0.2638177812099457,0.86
0.26111413538455963,0.8608
0.267650905251503,0.8603
0.2640485167503357,0.8607
0.27104914784431455,0.8603
0.2666071057319641,0.8605
0.2702477753162384,0.8604
0.2665045171976089,0.86
0.26827106177806853,0.8605
0.26340391933918,0.8602
0.2636801987886429,0.8612
0.25928983092308044,0.8613
0.26085297763347626,0.8615
0.2609893947839737,0.8614
0.25849534273147584,0.8617
0.2587942987680435,0.8621
0.2572852402925491,0.8622
0.2608827829360962,0.8617
0.25900437533855436,0.8618
0.25959118604660036,0.8619
0.25844107270240785,0.8624
0.25960925221443176,0.8621
0.25590640604496,0.8621
0.2570460021495819,0.8619
0.25854702293872833,0.8624
0.25715320110321044,0.8617
0.25623959600925444,0.8624
0.25645649433135986,0.8624
0.25521938502788544,0.8626
0.2574214905500412,0.8624
0.25672763884067534,0.8625
0.25627734661102297,0.8625
0.2560442715883255,0.8628
0.25666327476501466,0.863
0.25672936737537383,0.8639
0.2568081051111221,0.8639
0.25692463517189024,0.8632
0.25440908819437025,0.8638
0.25625368654727937,0.8631
0.25511589646339417,0.8626
0.25508577823638917,0.8627
0.2546402722597122,0.8626
0.254003232717514,0.8626
0.2531841814517975,0.8628
0.25391843914985657,0.8626
0.2534440040588379,0.8626
0.25351599156856536,0.8624
0.25449894964694975,0.8631
0.250792595744133,0.8634
0.25807555913925173,0.8626
0.2499776929616928,0.863
0.25812428295612333,0.8627
0.24753913283348083,0.8632
0.2622108459472656,0.8631
0.24719072133302689,0.8631
0.2664621591567993,0.864
0.24503851532936097,0.8631
0.2739705711603165,0.8639
0.24491873383522034,0.8634
0.2755011796951294,0.8636
0.24313127398490905,0.8633
0.2874568343162537,0.8646
0.2429132953286171,0.862
0.28827224373817445,0.8643
0.24654190391302108,0.8612
0.29570541381835935,0.8645
0.24605803489685057,0.8612
0.30052816271781924,0.8636
0.24509522020816804,0.8605
0.304576975107193,0.8634
0.2438034787774086,0.8603
0.30258658826351165,0.8635
0.24385972321033478,0.8599
0.30073143541812897,0.8626
0.24354985803365709,0.8595
0.2957132667303085,0.8627
0.24459258913993837,0.8599
0.2856090426445007,0.8627
0.24489853382110596,0.8619
0.27925595045089724,0.8631
0.24544296711683272,0.862
0.26815431416034696,0.8631
0.24174120873212815,0.8633
0.2598224222660065,0.8637
0.24354923665523528,0.864
0.2580020070075989,0.8649
0.2403664767742157,0.8644
0.25596758127212527,0.8649
0.24291276037693024,0.8642
0.2536480396986008,0.8643
0.24543597996234895,0.8646
0.2504481375217438,0.8645
0.24493105858564376,0.8644
0.2502171963453293,0.8642
0.24430030584335327,0.8636
0.24814475625753402,0.8643
0.24560991525650025,0.8643
0.24369710683822632,0.8645
0.24657947719097137,0.864
0.2455451175570488,0.8643
0.24666825979948043,0.8644
0.244939161837101,0.8641
0.2456225648522377,0.8647
0.24568489491939544,0.8646
0.2447496846318245,0.8644
0.24583986550569534,0.8643
0.24140290766954423,0.8649
0.2465730369091034,0.8644
0.2430811792612076,0.8643
0.2452058419585228,0.8646
0.24319956600666046,0.8643
0.24371819496154784,0.8646
0.24018170982599257,0.8644
0.2476566895842552,0.8647
0.24163116365671158,0.864
0.24626291841268538,0.8645
0.24292926490306854,0.8639
0.24874784499406816,0.8641
0.239781753718853,0.8641
0.2490990102291107,0.8644
0.24016297608613968,0.8639
0.24899055659770966,0.8648
0.23831929862499238,0.8641
0.24944667965173722,0.8648
0.23561675399541854,0.8641
0.25076318979263307,0.8649
0.23632316887378693,0.8643
0.24956538379192353,0.8648
0.23648526072502135,0.8639
0.2521312117576599,0.8646
0.23710524886846543,0.8635
0.2534683033823967,0.8651
0.23471717685461044,0.8631
0.2577531665563583,0.8651
0.2354617476463318,0.8637
0.26418559402227404,0.865
0.2327074497938156,0.8634
0.2702794253826141,0.8649
