Sum_l2,Sum_a2
0.4122175365686417,0.8891
0.4390146374702454,0.8922
0.41823604702949524,0.8892
0.444325789809227,0.8919
0.42405431866645815,0.8902
0.44829568862915037,0.8919
0.4281421691179276,0.8906
0.44456993639469145,0.8926
0.430468013882637,0.8911
0.4354316383600235,0.8929
0.4246707260608673,0.892
0.4205810397863388,0.8934
0.4158770084381104,0.8926
0.40513817965984344,0.8943
0.4054741829633713,0.894
0.39254218339920044,0.8963
0.4040738373994827,0.8964
0.38542531430721283,0.8958
0.4040108919143677,0.898
0.3915560841560364,0.8959
0.41217881739139556,0.8978
0.3982940584421158,0.896
0.420496740937233,0.8983
0.4049797862768173,0.897
0.42481060326099396,0.8983
0.40863426923751833,0.8971
0.42542136609554293,0.8985
0.40765625834465025,0.8982
0.41536210775375365,0.8993
0.3980403900146484,0.8995
0.3995819926261902,0.8997
0.38864655792713165,0.9007
0.3818616718053818,0.9017
0.38020849525928496,0.9016
0.3772285163402557,0.9018
0.3841515243053436,0.9035
0.3815037429332733,0.902
0.3950039565563202,0.9025
0.3942961484193802,0.9021
0.41043247282505035,0.902
0.4065334290266037,0.903
0.4257505118846893,0.9012
0.4117271304130554,0.9022
0.43551368415355685,0.9018
0.40589937567710876,0.9027
0.43843004703521726,0.9026
0.3933118999004364,0.9031
0.42278983294963834,0.9034
0.3773883134126663,0.9038
0.4025208532810211,0.9046
0.3682218223810196,0.9044
0.38807177245616914,0.9056
0.37074518799781797,0.9062
0.387398886680603,0.9044
0.38975908905267714,0.905
0.39872457683086393,0.9052
0.4038418993353844,0.9051
0.40642555356025695,0.905
0.420518234372139,0.9057
0.400148543715477,0.905
0.4279022693634033,0.9068
0.38744490444660185,0.9057
0.42156418561935427,0.9075
0.370504392683506,0.9059
0.3971516937017441,0.9077
0.3550457403063774,0.9069
0.3688935339450836,0.9088
0.3476663678884506,0.908
0.34845055639743805,0.9086
0.3466495230793953,0.9094
0.34640189409255984,0.9084
0.3547668352723122,0.9097
0.3424113094806671,0.9094
0.3572013139724731,0.9101
0.3432044595479965,0.9097
0.3592611700296402,0.9102
0.3442040652036667,0.9104
0.35728431344032285,0.9113
0.3386316180229187,0.9106
0.34849237501621244,0.9115
0.33058624267578124,0.9112
0.334042564034462,0.9118
0.32519423961639404,0.9115
0.324164879322052,0.9118
0.3266104251146317,0.9119
0.31854829490184783,0.9119
0.32382673770189285,0.9124
0.3175171077251434,0.9125
0.3233151316642761,0.9131
0.3167508363723755,0.9129
0.32911297380924226,0.9135
0.3172266215085983,0.9128
0.32731238603591917,0.9138
0.3153189092874527,0.9134
0.326609268784523,0.9141
0.3117653071880341,0.9139
0.3193774282932281,0.9141
0.3080186977982521,0.9139
0.3132022857666016,0.9138
0.30821322202682494,0.914
0.30979667603969574,0.9139
0.30609734952449796,0.9148
0.31065626442432404,0.9143
0.30844602137804034,0.9145
0.3070495516061783,0.9147
0.3129642724990845,0.9152
0.3045292615890503,0.9148
0.3176747471094131,0.9157
0.3029845476150513,0.915
0.31670039892196655,0.916
0.2963357850909233,0.9152
0.3133575767278671,0.9162
0.29567630887031554,0.916
0.3105439007282257,0.916
0.2974162086844444,0.9162
0.30364473164081573,0.9167
0.30194070786237714,0.9165
0.3029541313648224,0.9166
