Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,2.72054391503334,2.302772285938263,0.1
2,2.172820782661438,2.3041366958618164,0.1
3,2.331148218810559,2.2938336539268493,0.1253
4,2.1705102190375327,2.2608897733688353,0.1674
5,2.1578835469484328,2.26280503988266,0.1711
6,2.20629001647234,2.25350777387619,0.1679
7,2.127607559263706,2.2386373257637024,0.1808
8,2.1748050385713578,2.2452462220191958,0.1959
9,2.116177754998207,2.244244966506958,0.2006
10,2.113947659134865,2.244447612762451,0.1842
11,2.1225548753142354,2.2208435988426207,0.1713
12,2.149661914408207,2.2261160826683044,0.1793
13,2.0870623797178274,2.222366394996643,0.1606
14,2.1315451219677923,2.232893559932709,0.1843
15,2.0732893642783163,2.235870382785797,0.1711
16,2.104765704572201,2.2414957547187804,0.1732
17,2.057744363993406,2.227576849460602,0.1915
18,2.07210259988904,2.241294229030609,0.1939
19,2.0637542656064034,2.2437064361572268,0.1647
20,2.099884132146835,2.2290495324134825,0.2211
21,2.0791623419523244,2.2529862928390503,0.1559
22,2.028198752701283,2.246151511669159,0.2134
23,2.012517755180597,2.239422128200531,0.1454
24,2.095852834284306,2.2317195773124694,0.1779
25,2.069792845249176,2.2257439565658568,0.1756
26,2.025945169180632,2.217672357559204,0.1868
27,2.0906048633158205,2.2282045125961303,0.1729
28,2.057496110647917,2.2330093288421633,0.1691
29,2.0347373992204667,2.224554100036621,0.211
30,2.064049380719662,2.226584529876709,0.207
31,2.06212457165122,2.224068160057068,0.155
32,2.06813106417656,2.215130887031555,0.2115
33,2.005667793005705,2.209528820514679,0.2018
34,2.056712621748447,2.2102431297302245,0.1638
35,2.079380412697792,2.2318500757217405,0.2041
36,2.021962112933398,2.2165553379058838,0.1597
37,2.0987752163410187,2.2013921570777892,0.1768
38,2.059740339666605,2.2061782693862915,0.1702
39,1.9990976290404798,2.204853048324585,0.1607
40,2.039664875417948,2.239397268295288,0.1765
41,2.0977869002521037,2.2046390628814696,0.1475
42,2.0574485881626607,2.2092995381355287,0.1818
43,2.0415786461532117,2.2019726395606996,0.1886
44,2.082798587828875,2.1964210510253905,0.1781
45,2.048194722831249,2.185862579345703,0.1827
46,2.033238917440176,2.1996977138519287,0.177
47,2.0692704339325427,2.1956047987937928,0.1921
48,2.037537441253662,2.1831766986846923,0.1844
49,2.0575276926159862,2.197377438545227,0.1777
50,2.0435055138170712,2.19489226102829,0.1822
51,2.10215301990509,2.196342952251434,0.1603
52,2.0658143836259844,2.1900229239463807,0.1629
53,2.0486654072999952,2.1865646696090697,0.1923
54,2.045036326348782,2.1881278586387634,0.1734
55,2.041124120354652,2.1963207221031187,0.1806
56,2.0301113831996918,2.197175703048706,0.2047
57,2.0725780774652955,2.180909790992737,0.2208
58,2.03167378038168,2.1785946035385133,0.2183
59,1.9983484020829203,2.1851523733139038,0.1688
60,2.0721470013260843,2.197652521133423,0.1596
61,2.048320329785347,2.1894413685798644,0.202
62,1.9810912881791594,2.1861749696731567,0.2031
63,2.06521771594882,2.1756109237670898,0.2015
64,2.0349380925297735,2.1892777633666993,0.1958
65,2.01422738969326,2.1977119493484496,0.1947
66,1.9931635494530202,2.2000692200660708,0.1864
67,1.9948122760653497,2.1985906839370726,0.2067
68,2.034228141605854,2.170185344219208,0.2204
69,1.977509837001562,2.1666145086288453,0.2343
70,2.0105478124320504,2.162372040748596,0.2048
71,1.9878228428959848,2.154331307411194,0.2448
72,1.9605977037549018,2.1575607776641847,0.2488
73,2.017958777099848,2.138666877746582,0.2486
74,2.006117651760578,2.1357602858543396,0.2221
75,1.9321381710469718,2.122382633686066,0.2298
76,1.959744357764721,2.1253407979011536,0.2402
77,2.040600603818893,2.1383205437660218,0.2063
78,1.9736371743679046,2.1375992560386656,0.2412
79,1.9479846914112566,2.1157473850250246,0.2532
80,2.0407723426818847,2.1339086794853213,0.222
81,2.0053502590954304,2.1132056450843812,0.2469
82,1.9854058997333053,2.0888923096656797,0.2616
83,1.9994839459657672,2.106025950908661,0.2461
84,1.9838075663149355,2.1121932959556577,0.2436
85,1.937248059213162,2.096361367702484,0.2701
86,1.998299664407968,2.0915875172615053,0.243
87,2.004843295365572,2.0991904449462893,0.2322
88,1.969334428310394,2.072870135307312,0.2711
89,2.0144202229380612,2.0624548983573914,0.2713
90,1.9639707297086715,2.0685395050048827,0.2888
91,1.9523626118898392,2.0642314100265504,0.2601
92,1.9754719202220443,2.072504360675812,0.2719
93,1.945262889713049,2.0739842438697815,0.2692
94,2.0086008878052235,2.047900663614273,0.2661
95,1.9542077222466472,2.0663445878028868,0.3063
96,1.9427501937747003,2.079941078424454,0.2846
97,1.9484972319006921,2.0786702394485475,0.285
98,1.8996118056774143,2.040078753232956,0.2749
99,1.9809423182904724,2.0129932165145874,0.2862
100,1.904389104694128,2.001288709640503,0.3023
101,1.898725594878196,2.005726273059845,0.3065
102,1.9456725445389744,2.0088191413879395,0.2938
103,1.9121693463623526,2.0067862808704375,0.3069
104,1.8913236051797866,1.9974233400821686,0.2932
105,1.8797785091400143,2.021729565858841,0.2945
106,1.8625030386447903,1.9939619016647339,0.289
107,1.9323627507686616,1.995870463848114,0.2947
108,1.883974380493164,1.9832424473762513,0.3108
109,1.8878294694423672,1.9978369903564452,0.3072
110,1.857337321937084,1.9844793951511384,0.2837
111,1.8710210347175598,1.9795518696308136,0.2878
112,1.9246965809166432,1.9944577240943908,0.2763
113,1.8467468170821668,1.9732044160366058,0.2808
114,1.7807021710276607,1.9718315160274507,0.2988
115,1.8656025162339211,1.9586977970600128,0.3049
116,1.8791254357993605,1.961234712600708,0.2894
117,1.8832881802320478,1.9741605746746063,0.2911
118,1.8369088636338708,1.9716615641117097,0.2896
119,1.8394579397141932,1.9444015622138977,0.2979
120,1.795419287085533,1.9480716955661774,0.3045
121,1.8013248284161094,1.9601851320266723,0.2693
122,1.7850212705135344,1.9403994286060333,0.2956
123,1.918981956392527,1.938991836309433,0.3054
124,1.7752684959769247,1.93436292886734,0.3175
125,1.7491071911156175,1.9488871145248412,0.2967
126,1.7381988990306856,1.9228289377689363,0.3015
127,1.7838382269442081,1.913956061601639,0.3047
128,1.7802296020090584,1.9085915005207061,0.3361
129,1.8076388119161126,1.9322754001617433,0.3055
130,1.7933449563384056,1.9569289779663086,0.3041
131,1.7203874833881856,1.9236471891403197,0.3049
132,1.7330012677609918,1.9102514922618865,0.3121
133,1.7883267453312874,1.92396244764328,0.32
134,1.6729510436952115,1.9344290482997895,0.2903
135,1.6936654144525527,1.9031612753868103,0.3035
136,1.682692470550537,1.8914741909503936,0.3315
137,1.6450940166413783,1.9115152847766876,0.2982
138,1.7093591918051245,1.8770911252498628,0.3369
139,1.6871457880735394,1.8968845891952515,0.3086
140,1.7337295754253863,1.8839187490940095,0.3461
141,1.6040822102129457,1.9059589672088624,0.3137
142,1.6779495352506637,1.8786064791679382,0.3174
143,1.6336685349047184,1.8822202134132384,0.3252
144,1.6023330545425414,1.8578129613399506,0.3169
145,1.5926401682198048,1.854749493598938,0.3373
146,1.6300800713151695,1.8590227627754212,0.3333
147,1.6680887250602243,1.8675410699844361,0.3271
148,1.6345298226177694,1.8563312661647797,0.3329
149,1.550596808344126,1.8539473628997802,0.3193
150,1.600527879446745,1.8771414542198182,0.3078
151,1.6745408378541469,1.8662306487560272,0.3019
152,1.5804481244087218,1.8248420822620393,0.3407
153,1.5392646889388564,1.8135028648376466,0.3321
154,1.5932252702862024,1.8294424033164978,0.3361
155,1.5686130356788637,1.819908686876297,0.3263
156,1.539670570641756,1.8116310906410218,0.3265
157,1.6116998001933098,1.8236504197120667,0.326
158,1.5360880410671234,1.8204272627830504,0.3514
159,1.529640734493732,1.8117551159858705,0.3399
160,1.5809735713899138,1.8158116114139558,0.3441
161,1.55261037401855,1.8044378876686096,0.3352
162,1.5586877842247486,1.8199302113056184,0.3369
163,1.5365227603912353,1.7911449491977691,0.3468
164,1.516330412775278,1.79939648270607,0.3283
165,1.5253977930545806,1.7847310674190522,0.3472
166,1.45620960354805,1.773091059923172,0.3507
167,1.4233531595766542,1.7729985737800598,0.3368
168,1.4959101071953775,1.777165206670761,0.3518
169,1.536398852914572,1.7739932012557984,0.358
170,1.4816316887736323,1.7595385658740996,0.3603
171,1.4333176635205744,1.7760140252113343,0.345
172,1.4540835727751253,1.7719343864917756,0.3439
173,1.426758147031069,1.7677466511726379,0.3508
174,1.4322456051409245,1.7609751749038696,0.3477
175,1.3851603129506112,1.753893872499466,0.3477
176,1.4711234817653893,1.754634189605713,0.3444
177,1.443073140159249,1.750298672914505,0.3546
178,1.4005801331996917,1.7221733331680298,0.3765
179,1.402498606741428,1.7427525043487548,0.3575
180,1.406833047568798,1.722879376411438,0.3633
181,1.4135811728239058,1.7213295769691468,0.3695
182,1.354160449206829,1.7223609149456025,0.3699
183,1.2838319686055182,1.7160190320014954,0.37
184,1.415613976418972,1.7394414842128754,0.3499
185,1.413355254530907,1.7329566955566407,0.3575
186,1.4774001026153565,1.7437899363040925,0.3559
187,1.525647851973772,1.7841868460178376,0.3461
188,1.4170916627347467,1.746489293575287,0.3675
189,1.4095837196707728,1.7492067563533782,0.3541
190,1.467219114676118,1.7436621046066285,0.3589
191,1.3961011638492347,1.7472209870815276,0.3686
192,1.372658017873764,1.7219195580482483,0.3715
193,1.3324573160707949,1.7348550975322723,0.3541
194,1.368715300410986,1.7054859018325805,0.3673
195,1.2779326826333999,1.706834660768509,0.3628
196,1.3410367485135795,1.716752052307129,0.3569
197,1.3603389596194027,1.706859827041626,0.3676
198,1.4034633024036887,1.6949793136119842,0.3827
199,1.3237832224369048,1.7138602888584138,0.3735
200,1.3150253061950208,1.692676111459732,0.376
201,1.2882519575953486,1.7030053865909576,0.3619
202,1.2839739757776258,1.681320286989212,0.3758
203,1.3127844609320165,1.6924601769447327,0.3703
204,1.2560935674607756,1.687718275785446,0.3766
205,1.2858529558777807,1.6704623687267304,0.3933
206,1.3371775813400746,1.6774269771575927,0.3818
207,1.3294763925671578,1.6771076393127442,0.3805
208,1.280818831026554,1.690224199295044,0.381
209,1.3437759262323377,1.66491326212883,0.3872
210,1.3189773204922672,1.6636653625965119,0.3875
211,1.3160938988626003,1.7154994022846222,0.3621
212,1.2586692303419114,1.6803339684009553,0.3879
213,1.2693346322327852,1.6704108929634094,0.3744
214,1.2845826285332442,1.6777438354492187,0.3806
215,1.3298183135688304,1.6747176003456117,0.3939
216,1.3464643643051384,1.6852932608127593,0.3858
217,1.2079767132550479,1.6804093885421754,0.38
218,1.2872995489090682,1.654449212551117,0.3925
219,1.2878345070779325,1.659876137971878,0.3915
220,1.2647091659903529,1.6496522259712219,0.4001
221,1.2378231875598429,1.6487166476249695,0.389
222,1.2424009826779365,1.6590427446365357,0.3852
223,1.2522706108540294,1.6549075067043304,0.3938
224,1.2224780666083102,1.637314064502716,0.4009
225,1.2932143101841211,1.6532804620265962,0.3937
226,1.210214259400964,1.6388059520721436,0.4065
227,1.3169873694330452,1.6471152913570404,0.4158
228,1.2191139417886734,1.6264830577373504,0.4133
229,1.294564087092876,1.627182594537735,0.4048
230,1.2338932010531427,1.645208750963211,0.3945
231,1.299961824044585,1.634562463760376,0.4073
232,1.168924650773406,1.626816724538803,0.4102
233,1.243943441286683,1.615844988822937,0.4113
234,1.2170316977798938,1.6216742825508117,0.4044
235,1.2473803075402974,1.6362643873691558,0.3997
236,1.2136037456989288,1.6211169791221618,0.4125
237,1.2865555922687055,1.6112117981910705,0.4104
238,1.2117458380013706,1.6414609742164612,0.3997
239,1.2671552046388388,1.6234728288650513,0.4169
240,1.191000825017691,1.60518785238266,0.4168
241,1.1607143038511274,1.6032696390151977,0.4149
242,1.1903918743878603,1.618452215194702,0.4141
243,1.262001336738467,1.6105914855003356,0.4129
244,1.1719600515812636,1.615076060295105,0.4062
245,1.178551739230752,1.6074183416366576,0.4098
246,1.2474769335240123,1.6228880620002746,0.4065
247,1.1112942365556955,1.5957231307029724,0.416
248,1.1300673732906579,1.5964340829849244,0.4149
249,1.2040552829951048,1.583279904127121,0.4257
250,1.2132478424906732,1.59028129696846,0.418
251,1.2101831617206336,1.606548091173172,0.4065
252,1.1513824611157175,1.600440890789032,0.4116
253,1.177210890874267,1.591648986339569,0.4234
254,1.1675835369527339,1.592435507774353,0.415
255,1.0915221174806358,1.5780471229553223,0.4188
256,1.105926381126046,1.5740230226516723,0.4233
257,1.2744291246682402,1.580397869348526,0.4301
258,1.2072200629860161,1.5876098144054414,0.4252
259,1.2242274346947668,1.5946700942516328,0.4177
260,1.151231276616454,1.5718130838871003,0.4329
261,1.1911032984405756,1.5995202553272247,0.4246
262,1.226849220953882,1.6312713849544525,0.4156
263,1.1975416968762875,1.5949230003356933,0.4301
264,1.0901906369626524,1.5990230560302734,0.4233
265,1.09775102801621,1.5773470938205718,0.4144
266,1.1538232450187207,1.582346717119217,0.4235
267,1.032133746445179,1.570001574754715,0.4216
268,1.1761710828542709,1.595173672437668,0.4182
269,1.162030063793063,1.5844722032546996,0.4326
270,1.1392148789018395,1.5701552736759186,0.4281
271,1.1309425722807647,1.5684343135356904,0.434
272,1.0199544639885425,1.5503540909290314,0.436
273,1.1393240419775248,1.562193968296051,0.4275
274,1.1412842628359796,1.5614768159389496,0.4382
275,1.180296587944031,1.5515528106689453,0.4344
276,1.0761037047952413,1.5478659498691558,0.4357
277,1.132290022447705,1.5494189596176147,0.4329
278,1.1152979808300736,1.535851595401764,0.4438
279,1.0996196679025891,1.5451756489276887,0.4405
280,1.0913064757734536,1.554403065443039,0.4377
281,1.0312811510264874,1.5303918373584748,0.4454
282,1.0244201266765594,1.513021980524063,0.4511
283,1.1258556898683305,1.5380487334728241,0.4424
284,1.0844867081940177,1.5339626860618591,0.4385
285,1.0966487942636012,1.5238358247280122,0.44
286,1.1717948790639636,1.5437242555618287,0.4342
287,1.163350980207324,1.5444764173030854,0.4294
288,1.133741791024804,1.5587417387962341,0.428
289,1.0988467094302177,1.5289054894447327,0.4447
290,1.095617129281163,1.5330212450027465,0.4397
291,1.0614195717126131,1.5348677241802215,0.4353
292,1.0608564465492965,1.5236590254306792,0.4452
293,1.0743616472929713,1.5143719148635864,0.4456
294,1.1167749734967947,1.5397446310520173,0.4424
295,1.1380267661064862,1.524835340976715,0.447
296,1.1598137423396109,1.5303870832920075,0.4443
297,1.0715838085114957,1.509444352388382,0.444
298,1.0534353412687778,1.5272525823116303,0.4441
299,1.0866116593778132,1.5302150881290435,0.444
300,1.0185106809437274,1.5267307019233705,0.4419
301,1.1180769176781176,1.5141115665435791,0.4385
302,1.083847214654088,1.5196629893779754,0.455
303,1.170615720450878,1.5482236647605896,0.4346
304,1.0159635721892115,1.5152369141578674,0.4496
305,1.0554099839925768,1.5055983817577363,0.4504
306,1.0514386254549024,1.49878946185112,0.4564
