Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,2.4295403754711145,2.3069718289375305,0.1
2,2.209764468967914,2.288463695049286,0.1363
3,2.1097806134819987,1.96473486661911,0.2652
4,2.0412611329555514,1.8719535017013549,0.3119
5,1.9815654581785203,1.8051030039787292,0.3265
6,1.9392816933989525,1.7561024045944214,0.3581
7,1.907708629071712,1.65178750872612,0.3967
8,1.8670476174354556,1.5968904554843903,0.4089
9,1.825329230427742,1.5921264731884002,0.4166
10,1.7922131893038749,1.523511793613434,0.4319
11,1.756043967604637,1.487984768152237,0.4434
12,1.732019298672676,1.4624325335025787,0.4605
13,1.7005244570970537,1.423043646812439,0.4684
14,1.6684709534049034,1.3701892399787903,0.4931
15,1.6389777973294257,1.3585274291038514,0.4983
16,1.6078750497102738,1.3033965754508972,0.5201
17,1.5774876028299334,1.2681322085857392,0.5305
18,1.5347871968150137,1.2055090487003326,0.5597
19,1.4914194318652154,1.172768279314041,0.5745
20,1.464129690527916,1.1658535873889924,0.5844
21,1.4395833981037138,1.1140486925840378,0.5996
22,1.3984067335724828,1.07406598508358,0.6131
23,1.365971822440624,1.0383115923404693,0.6281
24,1.3474758383631702,1.0153122502565384,0.635
25,1.317512903213501,0.9940736973285675,0.6419
26,1.2905702042579652,0.9955744028091431,0.6463
27,1.2532243953645228,0.9422464919090271,0.6598
28,1.2253317043185235,0.9007969397306442,0.6779
29,1.2040953658521176,0.8664196252822876,0.6884
30,1.174317613989115,0.8855206751823426,0.6793
31,1.145834652632475,0.8427658903598786,0.6941
32,1.1267555348575116,0.8672469562292099,0.6962
33,1.0989004339277746,0.7793811756372452,0.7199
34,1.0712668976187705,0.7525852191448211,0.7273
35,1.0527066266536713,0.7513048106431961,0.7301
36,1.0316424712538717,0.735338608622551,0.7399
37,1.0136651593446735,0.7237985587120056,0.7424
38,1.0028108698129654,0.7091615310311318,0.7472
39,0.9920766136050225,0.7054575437307358,0.7524
40,0.9627996942400932,0.6746123120188713,0.7638
41,0.9423426344990731,0.6586579102277755,0.7672
42,0.9152697895467282,0.6555775511264801,0.7718
43,0.9235021582245826,0.6476626428961754,0.7718
44,0.9089699345827104,0.6274082383513451,0.7849
45,0.8951620557904244,0.6090494328737259,0.7914
46,0.8655034187436105,0.601035236120224,0.7935
47,0.8657263070344925,0.605148073732853,0.7914
48,0.8382615762948991,0.5766421458125115,0.7996
49,0.8519940004497766,0.5718586620688438,0.8059
50,0.8283710052073001,0.5800264701247215,0.7985
51,0.8093656311929225,0.568220301270485,0.8058
52,0.8106338427960873,0.6073476278781891,0.795
53,0.7898334822803735,0.5376614210009575,0.8142
54,0.7887522354722024,0.5445662924647331,0.8135
55,0.7810552267730235,0.5273394328355789,0.8181
56,0.764010153412819,0.5374332752823829,0.8122
57,0.7514877516776324,0.5213644877076149,0.8231
58,0.7562841106206178,0.5049686047434807,0.8263
59,0.7451183044910432,0.5007475492358208,0.8265
60,0.7335729561001063,0.5110006871819496,0.8239
61,0.7186055105924605,0.5080838286876679,0.8286
62,0.726140273436904,0.5050585731863976,0.8278
