Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,2.772071788311004,2.308786075115204,0.1
2,2.2448107194900513,2.333694713115692,0.1087
3,2.1625176519155502,2.0931449937820434,0.1881
4,2.0953004354238507,1.951289427280426,0.2718
5,2.0563856235146525,1.8784539520740509,0.2903
6,2.0072249829769135,1.8105752432346345,0.3268
7,1.9748392158746721,1.793028427362442,0.3208
8,1.9457500159740444,1.712362630367279,0.372
9,1.918680674135685,1.6802718770503997,0.3799
10,1.87954542696476,1.6312418115139007,0.3948
11,1.8563637110590931,1.6487541139125823,0.3862
12,1.8346150195598603,1.6109206581115723,0.4075
13,1.8118375435471534,1.5733285439014435,0.418
14,1.784815779030323,1.5598769497871399,0.424
15,1.7718881970643998,1.5355863749980927,0.4312
16,1.7486316815018654,1.497883710861206,0.4483
17,1.733651868700981,1.474156390428543,0.4487
18,1.7186943233013157,1.4450162053108215,0.474
19,1.6690133634209634,1.4004661440849304,0.4861
20,1.6526151400804518,1.3723245418071748,0.4981
