epoch,loss,accuracy
1,2.2820376555124917,0.3966
2,2.20069260597229,0.6128
3,2.1249284267425534,0.6643
4,2.049560117721558,0.6764
5,1.973226245244344,0.6741
6,1.8913925965627036,0.6723
7,1.808299366633097,0.6729
