Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,4.605351928472518,2.3676450395584108,0.1
2,2.345356101989746,2.353408658504486,0.1
3,2.3322665560245515,2.3489619183540342,0.1001
4,2.3312207055091863,2.343028151988983,0.1015
5,2.329075698852539,2.332527632713318,0.1034
6,2.3306564235687253,2.3271228432655335,0.1066
7,2.331585969924927,2.3258579850196837,0.1074
8,2.3314554083347323,2.3249730110168456,0.1077
9,2.332024488449097,2.3250098752975465,0.1077
10,2.3306310665607457,2.3247001552581787,0.1077
11,2.332333680391312,2.3253295326232912,0.1077
12,2.3309933149814603,2.324989821910858,0.1078
13,2.330385731458664,2.3241185450553896,0.1077
14,2.3324175250530246,2.325159475803375,0.1077
15,2.3293783116340636,2.3237158918380736,0.1077
