Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,16.364177947044375,2.3106458377838135,0.1
2,2.3200424933433537,2.3061369323730467,0.1
3,2.2985813105106354,2.3042086243629454,0.1007
4,2.2901063537597652,2.297286012172699,0.1086
5,2.290895456075668,2.2857117438316346,0.1177
6,2.287917019128799,2.2750486731529236,0.124
7,2.283628149032593,2.267056896686554,0.1311
8,2.278302614688873,2.2612119793891905,0.1305
9,2.2754668951034547,2.2531919741630553,0.1345
10,2.267991901636124,2.2444725823402405,0.157
11,2.262145665884018,2.2318438029289247,0.1532
