Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,14.013006252050399,2.3085878038406373,0.1
2,2.344368990659714,2.3037919998168945,0.1
3,2.3050606930255886,2.302874758243561,0.1
4,2.3015024685859684,2.3029175281524656,0.1005
5,2.3012231743335723,2.301864585876465,0.1005
6,2.296996818780899,2.297662196159363,0.107
7,2.2973898434638977,2.2951186680793763,0.1107
8,2.2958716118335722,2.2939954161643983,0.1102
9,2.2947461819648742,2.292781586647034,0.1116
10,2.2925594389438624,2.291949417591095,0.1153
11,2.285936532020569,2.2819104743003846,0.1439
12,2.2667790830135344,2.2502667021751406,0.1719
13,2.240689308643341,2.2054318165779114,0.1839
14,2.2250210464000704,2.1751832580566406,0.1892
15,2.2038505399227146,2.144037528038025,0.1956
