Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,2.639204160571098,2.30782529592514,0.1
2,2.258453781008721,2.3319858384132384,0.1294
3,2.199610006809235,2.1524668312072754,0.1955
4,2.15276163905859,2.067311978340149,0.2386
5,2.1172896626591684,1.9951266610622407,0.2642
6,2.08489903151989,1.9629713916778564,0.2716
7,2.0665227138996123,1.888520551919937,0.3108
8,2.034656199514866,1.8446908628940581,0.3217
9,2.0193129456043244,1.8271826648712157,0.3225
10,1.9898624175786968,1.788427747488022,0.345
11,1.9614738544821737,1.7739317893981934,0.3491
12,1.9429143980145454,1.7166866636276246,0.3642
13,1.945322332084179,1.7349092149734497,0.3599
14,1.928319966197014,1.7143550169467927,0.3652
15,1.9171293705701828,1.6760353124141694,0.3787
16,1.8935839921236042,1.6459904849529265,0.396
17,1.8763464319705965,1.6311918377876282,0.3985
18,1.850795488357544,1.6204831826686859,0.4074
19,1.840320998728275,1.5884886682033539,0.4121
20,1.8327367836236952,1.5837320458889008,0.4172
21,1.7985484078526497,1.577155898809433,0.4246
22,1.8232753175497052,1.5858193624019623,0.4193
23,1.7998474988341333,1.5436236727237702,0.437
24,1.770763235390186,1.5042509090900422,0.4439
25,1.757873856127262,1.5005198454856872,0.4465
26,1.7451944175362588,1.4773017394542693,0.4558
27,1.7172495153546337,1.4612307739257813,0.4649
28,1.754271721541882,1.4817962157726288,0.4545
29,1.7323054960370066,1.4608380615711212,0.4621
30,1.7054239311814308,1.4210153675079347,0.4763
31,1.7018691077828407,1.4157597720623016,0.4837
32,1.6767075949907302,1.382804958820343,0.4943
33,1.6497574070096015,1.3645921671390533,0.5017
34,1.6395698752999308,1.3777973890304565,0.495
35,1.615530250072479,1.3446156668663025,0.5079
36,1.6102891165018083,1.3222740161418916,0.5183
37,1.604246391654015,1.3156054043769836,0.5258
38,1.5742926129698758,1.2994780886173247,0.5291
39,1.5767170864343645,1.2884695971012115,0.5344
40,1.5617486003041268,1.26577472448349,0.5414
41,1.5100262942910194,1.240069088935852,0.5528
42,1.5084846344590188,1.2295277994871139,0.5611
43,1.488352646529675,1.2077026110887528,0.5655
44,1.4912555545568467,1.2020657485723496,0.5684
45,1.490544231534004,1.1873321324586867,0.5722
46,1.4749284960329532,1.172897264957428,0.584
47,1.4588018631935118,1.1575782436132431,0.5818
48,1.4088535636663435,1.1254765981435775,0.5988
49,1.4053263708949089,1.114036425948143,0.6013
50,1.4122290396690365,1.1041870766878128,0.6071
51,1.3808952176570892,1.0860849618911743,0.612
52,1.3679474645853043,1.063084156513214,0.6229
53,1.3520185700058938,1.053969169855118,0.6237
54,1.3607566303014758,1.0467176818847657,0.6278
